Area name,Area code,Area type,Specimen date,Daily lab-confirmed cases,Previously reported daily cases,Change in daily cases,Cumulative lab-confirmed cases,Previously reported cumulative cases,Change in cumulative cases
Warrington,E06000007,Upper tier local authority,2020-04-23,23.0,,,554,,
Halton,E06000006,Upper tier local authority,2020-04-23,5.0,,,301,,
Darlington,E06000005,Upper tier local authority,2020-04-23,8.0,,,231,,
Stockton-on-Tees,E06000004,Upper tier local authority,2020-04-23,10.0,,,333,,
Redcar and Cleveland,E06000003,Upper tier local authority,2020-04-23,9.0,,,277,,
Middlesbrough,E06000002,Upper tier local authority,2020-04-23,10.0,,,481,,
Hartlepool,E06000001,Upper tier local authority,2020-04-23,19.0,,,169,,
England,E92000001,Nation,2020-04-22,2740.0,2741.0,-1.0,107637,107568.0,69.0
South West,E12000009,Region,2020-04-22,152.0,,,5564,,
South East,E12000008,Region,2020-04-22,437.0,,,15445,,
London,E12000007,Region,2020-04-22,275.0,,,23290,,
East of England,E12000006,Region,2020-04-22,298.0,,,9219,,
West Midlands,E12000005,Region,2020-04-22,343.0,,,11494,,
East Midlands,E12000004,Region,2020-04-22,141.0,,,6033,,
Yorkshire and The Humber,E12000003,Region,2020-04-22,322.0,,,8615,,
North West,E12000002,Region,2020-04-22,441.0,,,16760,,
North East,E12000001,Region,2020-04-22,198.0,,,6633,,
Worcestershire,E10000034,Upper tier local authority,2020-04-22,28.0,,,1041,,
West Sussex,E10000032,Upper tier local authority,2020-04-22,19.0,,,998,,
Warwickshire,E10000031,Upper tier local authority,2020-04-22,33.0,,,1012,,
Surrey,E10000030,Upper tier local authority,2020-04-22,47.0,,,2363,,
Suffolk,E10000029,Upper tier local authority,2020-04-22,27.0,,,886,,
Staffordshire,E10000028,Upper tier local authority,2020-04-22,59.0,,,1491,,
Somerset,E10000027,Upper tier local authority,2020-04-22,16.0,,,426,,
Oxfordshire,E10000025,Upper tier local authority,2020-04-22,34.0,,,1380,,
Nottinghamshire,E10000024,Upper tier local authority,2020-04-22,16.0,,,969,,
North Yorkshire,E10000023,Upper tier local authority,2020-04-22,22.0,,,753,,
Northamptonshire,E10000021,Upper tier local authority,2020-04-22,10.0,,,974,,
Norfolk,E10000020,Upper tier local authority,2020-04-22,69.0,,,1249,,
Lincolnshire,E10000019,Upper tier local authority,2020-04-22,20.0,,,740,,
Leicestershire,E10000018,Upper tier local authority,2020-04-22,21.0,,,817,,
Lancashire,E10000017,Upper tier local authority,2020-04-22,85.0,,,2469,,
Kent,E10000016,Upper tier local authority,2020-04-22,126.0,,,3094,,
Hertfordshire,E10000015,Upper tier local authority,2020-04-22,50.0,,,2094,,
Hampshire,E10000014,Upper tier local authority,2020-04-22,64.0,,,2475,,
Gloucestershire,E10000013,Upper tier local authority,2020-04-22,23.0,,,1063,,
Essex,E10000012,Upper tier local authority,2020-04-22,61.0,,,2214,,
East Sussex,E10000011,Upper tier local authority,2020-04-22,9.0,,,504,,
Devon,E10000008,Upper tier local authority,2020-04-22,9.0,,,605,,
Derbyshire,E10000007,Upper tier local authority,2020-04-22,16.0,,,1049,,
Cumbria,E10000006,Upper tier local authority,2020-04-22,38.0,,,1660,,
Cambridgeshire,E10000003,Upper tier local authority,2020-04-22,31.0,,,654,,
Buckinghamshire,E10000002,Upper tier local authority,2020-04-22,21.0,,,733,,
Westminster,E09000033,Upper tier local authority,2020-04-22,1.0,,,573,,
Wandsworth,E09000032,Upper tier local authority,2020-04-22,4.0,,,884,,
Waltham Forest,E09000031,Upper tier local authority,2020-04-22,7.0,,,685,,
Tower Hamlets,E09000030,Upper tier local authority,2020-04-22,5.0,,,582,,
Sutton,E09000029,Upper tier local authority,2020-04-22,13.0,,,637,,
Southwark,E09000028,Upper tier local authority,2020-04-22,4.0,,,1140,,
Richmond upon Thames,E09000027,Upper tier local authority,2020-04-22,2.0,,,352,,
Redbridge,E09000026,Upper tier local authority,2020-04-22,11.0,,,643,,
Newham,E09000025,Upper tier local authority,2020-04-22,13.0,,,912,,
Merton,E09000024,Upper tier local authority,2020-04-22,3.0,,,625,,
Lewisham,E09000023,Upper tier local authority,2020-04-22,4.0,,,875,,
Lambeth,E09000022,Upper tier local authority,2020-04-22,12.0,,,1080,,
Kingston upon Thames,E09000021,Upper tier local authority,2020-04-22,7.0,,,419,,
Kensington and Chelsea,E09000020,Upper tier local authority,2020-04-22,17.0,,,446,,
Islington,E09000019,Upper tier local authority,2020-04-22,2.0,,,393,,
Hounslow,E09000018,Upper tier local authority,2020-04-22,5.0,,,615,,
Hillingdon,E09000017,Upper tier local authority,2020-04-22,11.0,,,690,,
Havering,E09000016,Upper tier local authority,2020-04-22,10.0,,,602,,
Harrow,E09000015,Upper tier local authority,2020-04-22,13.0,,,847,,
Haringey,E09000014,Upper tier local authority,2020-04-22,4.0,,,521,,
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-04-22,23.0,,,545,,
Hackney,E09000012,Upper tier local authority,2020-04-22,6.0,,,587,,
Greenwich,E09000011,Upper tier local authority,2020-04-22,11.0,,,603,,
Enfield,E09000010,Upper tier local authority,2020-04-22,10.0,,,768,,
Ealing,E09000009,Upper tier local authority,2020-04-22,9.0,,,991,,
Croydon,E09000008,Upper tier local authority,2020-04-22,18.0,,,1289,,
Camden,E09000007,Upper tier local authority,2020-04-22,8.0,,,550,,
Bromley,E09000006,Upper tier local authority,2020-04-22,9.0,,,965,,
Brent,E09000005,Upper tier local authority,2020-04-22,9.0,,,1296,,
Bexley,E09000004,Upper tier local authority,2020-04-22,13.0,,,577,,
Barnet,E09000003,Upper tier local authority,2020-04-22,6.0,,,1143,,
Barking and Dagenham,E09000002,Upper tier local authority,2020-04-22,5.0,,,439,,
Gateshead,E08000037,Upper tier local authority,2020-04-22,17.0,,,676,,
Wakefield,E08000036,Upper tier local authority,2020-04-22,16.0,,,465,,
Leeds,E08000035,Upper tier local authority,2020-04-22,49.0,,,1156,,
Kirklees,E08000034,Upper tier local authority,2020-04-22,11.0,,,481,,
Calderdale,E08000033,Upper tier local authority,2020-04-22,8.0,,,215,,
Bradford,E08000032,Upper tier local authority,2020-04-22,35.0,,,678,,
Wolverhampton,E08000031,Upper tier local authority,2020-04-22,38.0,,,692,,
Walsall,E08000030,Upper tier local authority,2020-04-22,20.0,,,821,,
Solihull,E08000029,Upper tier local authority,2020-04-22,15.0,,,504,,
Sandwell,E08000028,Upper tier local authority,2020-04-22,13.0,,,865,,
Dudley,E08000027,Upper tier local authority,2020-04-22,7.0,,,660,,
Coventry,E08000026,Upper tier local authority,2020-04-22,10.0,,,603,,
Birmingham,E08000025,Upper tier local authority,2020-04-22,63.0,,,2622,,
Sunderland,E08000024,Upper tier local authority,2020-04-22,15.0,,,1035,,
South Tyneside,E08000023,Upper tier local authority,2020-04-22,19.0,,,439,,
North Tyneside,E08000022,Upper tier local authority,2020-04-22,15.0,,,428,,
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-04-22,18.0,,,801,,
Sheffield,E08000019,Upper tier local authority,2020-04-22,43.0,,,1918,,
Rotherham,E08000018,Upper tier local authority,2020-04-22,22.0,,,607,,
Doncaster,E08000017,Upper tier local authority,2020-04-22,17.0,,,384,,
Barnsley,E08000016,Upper tier local authority,2020-04-22,21.0,,,561,,
Wirral,E08000015,Upper tier local authority,2020-04-22,27.0,,,900,,
Sefton,E08000014,Upper tier local authority,2020-04-22,19.0,,,737,,
St. Helens,E08000013,Upper tier local authority,2020-04-22,11.0,,,559,,
Liverpool,E08000012,Upper tier local authority,2020-04-22,21.0,,,1272,,
Knowsley,E08000011,Upper tier local authority,2020-04-22,10.0,,,474,,
Wigan,E08000010,Upper tier local authority,2020-04-22,14.0,,,554,,
Trafford,E08000009,Upper tier local authority,2020-04-22,11.0,,,531,,
Tameside,E08000008,Upper tier local authority,2020-04-22,9.0,,,416,,
Stockport,E08000007,Upper tier local authority,2020-04-22,25.0,,,730,,
Salford,E08000006,Upper tier local authority,2020-04-22,12.0,,,540,,
Rochdale,E08000005,Upper tier local authority,2020-04-22,12.0,,,419,,
Oldham,E08000004,Upper tier local authority,2020-04-22,12.0,,,573,,
Manchester,E08000003,Upper tier local authority,2020-04-22,21.0,,,982,,
Bury,E08000002,Upper tier local authority,2020-04-22,5.0,,,420,,
Bolton,E08000001,Upper tier local authority,2020-04-22,33.0,,,686,,
Dorset,E06000059,Upper tier local authority,2020-04-22,8.0,,,277,,
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-04-22,6.0,,,381,,
Northumberland,E06000057,Upper tier local authority,2020-04-22,13.0,,,684,,
Central Bedfordshire,E06000056,Upper tier local authority,2020-04-22,13.0,,,444,,
Bedford,E06000055,Upper tier local authority,2020-04-22,9.0,,,384,,
Wiltshire,E06000054,Upper tier local authority,2020-04-22,8.0,,,377,,
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-04-22,4.0,,,439,,
Shropshire,E06000051,Upper tier local authority,2020-04-22,9.0,,,407,,
Cheshire West and Chester,E06000050,Upper tier local authority,2020-04-22,13.0,,,679,,
Cheshire East,E06000049,Upper tier local authority,2020-04-22,22.0,,,710,,
County Durham,E06000047,Upper tier local authority,2020-04-22,37.0,,,1135,,
Isle of Wight,E06000046,Upper tier local authority,2020-04-22,4.0,,,83,,
Southampton,E06000045,Upper tier local authority,2020-04-22,15.0,,,414,,
Portsmouth,E06000044,Upper tier local authority,2020-04-22,16.0,,,260,,
Brighton and Hove,E06000043,Upper tier local authority,2020-04-22,1.0,,,343,,
Milton Keynes,E06000042,Upper tier local authority,2020-04-22,10.0,,,426,,
Wokingham,E06000041,Upper tier local authority,2020-04-22,25.0,,,336,,
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-04-22,3.0,,,221,,
Slough,E06000039,Upper tier local authority,2020-04-22,7.0,,,349,,
Reading,E06000038,Upper tier local authority,2020-04-22,14.0,,,423,,
West Berkshire,E06000037,Upper tier local authority,2020-04-22,6.0,,,287,,
Bracknell Forest,E06000036,Upper tier local authority,2020-04-22,7.0,,,190,,
Medway,E06000035,Upper tier local authority,2020-04-22,9.0,,,566,,
Thurrock,E06000034,Upper tier local authority,2020-04-22,9.0,,,260,,
Southend-on-Sea,E06000033,Upper tier local authority,2020-04-22,5.0,,,278,,
Luton,E06000032,Upper tier local authority,2020-04-22,15.0,,,565,,
Peterborough,E06000031,Upper tier local authority,2020-04-22,9.0,,,191,,
Swindon,E06000030,Upper tier local authority,2020-04-22,12.0,,,324,,
Torbay,E06000027,Upper tier local authority,2020-04-22,9.0,,,177,,
Plymouth,E06000026,Upper tier local authority,2020-04-22,17.0,,,257,,
South Gloucestershire,E06000025,Upper tier local authority,2020-04-22,5.0,,,311,,
North Somerset,E06000024,Upper tier local authority,2020-04-22,9.0,,,193,,
"Bristol, City of",E06000023,Upper tier local authority,2020-04-22,21.0,,,542,,
Bath and North East Somerset,E06000022,Upper tier local authority,2020-04-22,5.0,,,192,,
Stoke-on-Trent,E06000021,Upper tier local authority,2020-04-22,13.0,,,353,,
Telford and Wrekin,E06000020,Upper tier local authority,2020-04-22,15.0,,,219,,
"Herefordshire, County of",E06000019,Upper tier local authority,2020-04-22,20.0,,,204,,
Nottingham,E06000018,Upper tier local authority,2020-04-22,21.0,,,457,,
Rutland,E06000017,Upper tier local authority,2020-04-22,5.0,,,18,,
Leicester,E06000016,Upper tier local authority,2020-04-22,21.0,,,571,,
Derby,E06000015,Upper tier local authority,2020-04-22,11.0,,,438,,
York,E06000014,Upper tier local authority,2020-04-22,13.0,,,223,,
North Lincolnshire,E06000013,Upper tier local authority,2020-04-22,18.0,,,266,,
North East Lincolnshire,E06000012,Upper tier local authority,2020-04-22,7.0,,,116,,
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-04-22,14.0,,,444,,
"Kingston upon Hull, City of",E06000010,Upper tier local authority,2020-04-22,26.0,,,348,,
Blackpool,E06000009,Upper tier local authority,2020-04-22,16.0,,,349,,
Blackburn with Darwen,E06000008,Upper tier local authority,2020-04-22,8.0,,,273,,
Warrington,E06000007,Upper tier local authority,2020-04-22,13.0,,,531,,
Halton,E06000006,Upper tier local authority,2020-04-22,4.0,,,296,,
Darlington,E06000005,Upper tier local authority,2020-04-22,6.0,,,223,,
Stockton-on-Tees,E06000004,Upper tier local authority,2020-04-22,15.0,,,323,,
Redcar and Cleveland,E06000003,Upper tier local authority,2020-04-22,12.0,,,268,,
Middlesbrough,E06000002,Upper tier local authority,2020-04-22,22.0,,,471,,
Hartlepool,E06000001,Upper tier local authority,2020-04-22,9.0,,,150,,
England,E92000001,Nation,2020-04-21,2974.0,2974.0,0.0,104897,104827.0,70.0
South West,E12000009,Region,2020-04-21,173.0,,,5412,,
South East,E12000008,Region,2020-04-21,471.0,,,15008,,
London,E12000007,Region,2020-04-21,338.0,,,23015,,
East of England,E12000006,Region,2020-04-21,299.0,,,8921,,
West Midlands,E12000005,Region,2020-04-21,361.0,,,11151,,
East Midlands,E12000004,Region,2020-04-21,147.0,,,5892,,
Yorkshire and The Humber,E12000003,Region,2020-04-21,292.0,,,8293,,
North West,E12000002,Region,2020-04-21,525.0,,,16319,,
North East,E12000001,Region,2020-04-21,229.0,,,6435,,
Worcestershire,E10000034,Upper tier local authority,2020-04-21,22.0,,,1013,,
West Sussex,E10000032,Upper tier local authority,2020-04-21,29.0,,,979,,
Warwickshire,E10000031,Upper tier local authority,2020-04-21,24.0,,,979,,
Surrey,E10000030,Upper tier local authority,2020-04-21,73.0,,,2316,,
Suffolk,E10000029,Upper tier local authority,2020-04-21,21.0,,,859,,
Staffordshire,E10000028,Upper tier local authority,2020-04-21,55.0,,,1432,,
Somerset,E10000027,Upper tier local authority,2020-04-21,19.0,,,410,,
Oxfordshire,E10000025,Upper tier local authority,2020-04-21,24.0,,,1346,,
Nottinghamshire,E10000024,Upper tier local authority,2020-04-21,13.0,,,953,,
North Yorkshire,E10000023,Upper tier local authority,2020-04-21,28.0,,,731,,
Northamptonshire,E10000021,Upper tier local authority,2020-04-21,10.0,,,964,,
Norfolk,E10000020,Upper tier local authority,2020-04-21,43.0,,,1180,,
Lincolnshire,E10000019,Upper tier local authority,2020-04-21,17.0,,,720,,
Leicestershire,E10000018,Upper tier local authority,2020-04-21,30.0,,,796,,
Lancashire,E10000017,Upper tier local authority,2020-04-21,77.0,,,2384,,
Kent,E10000016,Upper tier local authority,2020-04-21,127.0,,,2968,,
Hertfordshire,E10000015,Upper tier local authority,2020-04-21,53.0,,,2044,,
Hampshire,E10000014,Upper tier local authority,2020-04-21,65.0,,,2411,,
Gloucestershire,E10000013,Upper tier local authority,2020-04-21,34.0,,,1040,,
Essex,E10000012,Upper tier local authority,2020-04-21,77.0,,,2153,,
East Sussex,E10000011,Upper tier local authority,2020-04-21,20.0,,,495,,
Devon,E10000008,Upper tier local authority,2020-04-21,14.0,,,596,,
Derbyshire,E10000007,Upper tier local authority,2020-04-21,38.0,,,1033,,
Cumbria,E10000006,Upper tier local authority,2020-04-21,43.0,,,1622,,
Cambridgeshire,E10000003,Upper tier local authority,2020-04-21,24.0,,,623,,
Buckinghamshire,E10000002,Upper tier local authority,2020-04-21,17.0,,,712,,
Westminster,E09000033,Upper tier local authority,2020-04-21,3.0,,,572,,
Wandsworth,E09000032,Upper tier local authority,2020-04-21,6.0,,,880,,
Waltham Forest,E09000031,Upper tier local authority,2020-04-21,7.0,,,678,,
Tower Hamlets,E09000030,Upper tier local authority,2020-04-21,8.0,,,577,,
Sutton,E09000029,Upper tier local authority,2020-04-21,9.0,,,624,,
Southwark,E09000028,Upper tier local authority,2020-04-21,17.0,,,1136,,
Richmond upon Thames,E09000027,Upper tier local authority,2020-04-21,2.0,,,350,,
Redbridge,E09000026,Upper tier local authority,2020-04-21,10.0,,,632,,
Newham,E09000025,Upper tier local authority,2020-04-21,12.0,,,899,,
Merton,E09000024,Upper tier local authority,2020-04-21,9.0,,,622,,
Lewisham,E09000023,Upper tier local authority,2020-04-21,29.0,,,871,,
Lambeth,E09000022,Upper tier local authority,2020-04-21,7.0,,,1068,,
Kingston upon Thames,E09000021,Upper tier local authority,2020-04-21,9.0,,,412,,
Kensington and Chelsea,E09000020,Upper tier local authority,2020-04-21,6.0,,,429,,
Islington,E09000019,Upper tier local authority,2020-04-21,2.0,,,391,,
Hounslow,E09000018,Upper tier local authority,2020-04-21,11.0,,,610,,
Hillingdon,E09000017,Upper tier local authority,2020-04-21,12.0,,,679,,
Havering,E09000016,Upper tier local authority,2020-04-21,6.0,,,592,,
Harrow,E09000015,Upper tier local authority,2020-04-21,23.0,,,834,,
Haringey,E09000014,Upper tier local authority,2020-04-21,7.0,,,517,,
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-04-21,19.0,,,522,,
Hackney,E09000012,Upper tier local authority,2020-04-21,2.0,,,581,,
Greenwich,E09000011,Upper tier local authority,2020-04-21,6.0,,,592,,
Enfield,E09000010,Upper tier local authority,2020-04-21,14.0,,,758,,
Ealing,E09000009,Upper tier local authority,2020-04-21,14.0,,,982,,
Croydon,E09000008,Upper tier local authority,2020-04-21,15.0,,,1271,,
Camden,E09000007,Upper tier local authority,2020-04-21,6.0,,,542,,
Bromley,E09000006,Upper tier local authority,2020-04-21,10.0,,,956,,
Brent,E09000005,Upper tier local authority,2020-04-21,15.0,,,1287,,
Bexley,E09000004,Upper tier local authority,2020-04-21,6.0,,,564,,
Barnet,E09000003,Upper tier local authority,2020-04-21,24.0,,,1137,,
Barking and Dagenham,E09000002,Upper tier local authority,2020-04-21,11.0,,,434,,
City of London,E09000001,Upper tier local authority,2020-04-21,1.0,,,16,,
Gateshead,E08000037,Upper tier local authority,2020-04-21,32.0,,,659,,
Wakefield,E08000036,Upper tier local authority,2020-04-21,10.0,,,449,,
Leeds,E08000035,Upper tier local authority,2020-04-21,72.0,,,1107,,
Kirklees,E08000034,Upper tier local authority,2020-04-21,12.0,,,470,,
Calderdale,E08000033,Upper tier local authority,2020-04-21,6.0,,,207,,
Bradford,E08000032,Upper tier local authority,2020-04-21,25.0,,,643,,
Wolverhampton,E08000031,Upper tier local authority,2020-04-21,20.0,,,654,,
Walsall,E08000030,Upper tier local authority,2020-04-21,37.0,,,801,,
Solihull,E08000029,Upper tier local authority,2020-04-21,11.0,,,489,,
Sandwell,E08000028,Upper tier local authority,2020-04-21,24.0,,,852,,
Dudley,E08000027,Upper tier local authority,2020-04-21,16.0,,,653,,
Coventry,E08000026,Upper tier local authority,2020-04-21,23.0,,,593,,
Birmingham,E08000025,Upper tier local authority,2020-04-21,64.0,,,2559,,
Sunderland,E08000024,Upper tier local authority,2020-04-21,21.0,,,1020,,
South Tyneside,E08000023,Upper tier local authority,2020-04-21,18.0,,,420,,
North Tyneside,E08000022,Upper tier local authority,2020-04-21,6.0,,,413,,
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-04-21,18.0,,,783,,
Sheffield,E08000019,Upper tier local authority,2020-04-21,39.0,,,1875,,
Rotherham,E08000018,Upper tier local authority,2020-04-21,19.0,,,585,,
Doncaster,E08000017,Upper tier local authority,2020-04-21,8.0,,,367,,
Barnsley,E08000016,Upper tier local authority,2020-04-21,14.0,,,540,,
Wirral,E08000015,Upper tier local authority,2020-04-21,24.0,,,873,,
Sefton,E08000014,Upper tier local authority,2020-04-21,18.0,,,718,,
St. Helens,E08000013,Upper tier local authority,2020-04-21,30.0,,,548,,
Liverpool,E08000012,Upper tier local authority,2020-04-21,28.0,,,1251,,
Knowsley,E08000011,Upper tier local authority,2020-04-21,11.0,,,464,,
Wigan,E08000010,Upper tier local authority,2020-04-21,19.0,,,540,,
Trafford,E08000009,Upper tier local authority,2020-04-21,22.0,,,520,,
Tameside,E08000008,Upper tier local authority,2020-04-21,12.0,,,407,,
Stockport,E08000007,Upper tier local authority,2020-04-21,13.0,,,705,,
Salford,E08000006,Upper tier local authority,2020-04-21,14.0,,,528,,
Rochdale,E08000005,Upper tier local authority,2020-04-21,16.0,,,407,,
Oldham,E08000004,Upper tier local authority,2020-04-21,16.0,,,561,,
Manchester,E08000003,Upper tier local authority,2020-04-21,28.0,,,961,,
Bury,E08000002,Upper tier local authority,2020-04-21,8.0,,,415,,
Bolton,E08000001,Upper tier local authority,2020-04-21,25.0,,,653,,
Dorset,E06000059,Upper tier local authority,2020-04-21,5.0,,,269,,
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-04-21,12.0,,,375,,
Northumberland,E06000057,Upper tier local authority,2020-04-21,23.0,,,671,,
Central Bedfordshire,E06000056,Upper tier local authority,2020-04-21,20.0,,,431,,
Bedford,E06000055,Upper tier local authority,2020-04-21,20.0,,,375,,
Wiltshire,E06000054,Upper tier local authority,2020-04-21,13.0,,,369,,
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-04-21,11.0,,,435,,
Shropshire,E06000051,Upper tier local authority,2020-04-21,28.0,,,398,,
Cheshire West and Chester,E06000050,Upper tier local authority,2020-04-21,40.0,,,666,,
Cheshire East,E06000049,Upper tier local authority,2020-04-21,21.0,,,688,,
County Durham,E06000047,Upper tier local authority,2020-04-21,46.0,,,1098,,
Isle of Wight,E06000046,Upper tier local authority,2020-04-21,6.0,,,79,,
Southampton,E06000045,Upper tier local authority,2020-04-21,16.0,,,399,,
Portsmouth,E06000044,Upper tier local authority,2020-04-21,6.0,,,244,,
Brighton and Hove,E06000043,Upper tier local authority,2020-04-21,7.0,,,342,,
Milton Keynes,E06000042,Upper tier local authority,2020-04-21,9.0,,,416,,
Wokingham,E06000041,Upper tier local authority,2020-04-21,15.0,,,311,,
Slough,E06000039,Upper tier local authority,2020-04-21,5.0,,,342,,
Reading,E06000038,Upper tier local authority,2020-04-21,21.0,,,409,,
West Berkshire,E06000037,Upper tier local authority,2020-04-21,12.0,,,281,,
Bracknell Forest,E06000036,Upper tier local authority,2020-04-21,3.0,,,183,,
Medway,E06000035,Upper tier local authority,2020-04-21,16.0,,,557,,
Thurrock,E06000034,Upper tier local authority,2020-04-21,9.0,,,251,,
Southend-on-Sea,E06000033,Upper tier local authority,2020-04-21,5.0,,,273,,
Luton,E06000032,Upper tier local authority,2020-04-21,11.0,,,550,,
Peterborough,E06000031,Upper tier local authority,2020-04-21,16.0,,,182,,
Swindon,E06000030,Upper tier local authority,2020-04-21,8.0,,,312,,
Torbay,E06000027,Upper tier local authority,2020-04-21,6.0,,,168,,
Plymouth,E06000026,Upper tier local authority,2020-04-21,16.0,,,240,,
South Gloucestershire,E06000025,Upper tier local authority,2020-04-21,10.0,,,306,,
North Somerset,E06000024,Upper tier local authority,2020-04-21,7.0,,,184,,
"Bristol, City of",E06000023,Upper tier local authority,2020-04-21,14.0,,,521,,
Bath and North East Somerset,E06000022,Upper tier local authority,2020-04-21,4.0,,,187,,
Stoke-on-Trent,E06000021,Upper tier local authority,2020-04-21,20.0,,,340,,
Telford and Wrekin,E06000020,Upper tier local authority,2020-04-21,6.0,,,204,,
"Herefordshire, County of",E06000019,Upper tier local authority,2020-04-21,11.0,,,184,,
Nottingham,E06000018,Upper tier local authority,2020-04-21,20.0,,,436,,
Leicester,E06000016,Upper tier local authority,2020-04-21,16.0,,,550,,
Derby,E06000015,Upper tier local authority,2020-04-21,3.0,,,427,,
York,E06000014,Upper tier local authority,2020-04-21,10.0,,,210,,
North Lincolnshire,E06000013,Upper tier local authority,2020-04-21,13.0,,,248,,
North East Lincolnshire,E06000012,Upper tier local authority,2020-04-21,2.0,,,109,,
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-04-21,24.0,,,430,,
"Kingston upon Hull, City of",E06000010,Upper tier local authority,2020-04-21,10.0,,,322,,
Blackpool,E06000009,Upper tier local authority,2020-04-21,22.0,,,333,,
Blackburn with Darwen,E06000008,Upper tier local authority,2020-04-21,8.0,,,265,,
Warrington,E06000007,Upper tier local authority,2020-04-21,24.0,,,518,,
Halton,E06000006,Upper tier local authority,2020-04-21,6.0,,,292,,
Darlington,E06000005,Upper tier local authority,2020-04-21,10.0,,,217,,
Stockton-on-Tees,E06000004,Upper tier local authority,2020-04-21,11.0,,,308,,
Redcar and Cleveland,E06000003,Upper tier local authority,2020-04-21,18.0,,,256,,
Middlesbrough,E06000002,Upper tier local authority,2020-04-21,18.0,,,449,,
Hartlepool,E06000001,Upper tier local authority,2020-04-21,8.0,,,141,,
England,E92000001,Nation,2020-04-20,3091.0,3087.0,4.0,101923,101853.0,70.0
South West,E12000009,Region,2020-04-20,173.0,,,5239,,
South East,E12000008,Region,2020-04-20,452.0,,,14537,,
London,E12000007,Region,2020-04-20,376.0,,,22677,,
East of England,E12000006,Region,2020-04-20,285.0,,,8622,,
West Midlands,E12000005,Region,2020-04-20,367.0,,,10790,,
East Midlands,E12000004,Region,2020-04-20,174.0,,,5745,,
Yorkshire and The Humber,E12000003,Region,2020-04-20,322.0,,,8001,,
North West,E12000002,Region,2020-04-20,514.0,,,15794,,
North East,E12000001,Region,2020-04-20,252.0,,,6206,,
Worcestershire,E10000034,Upper tier local authority,2020-04-20,31.0,,,991,,
West Sussex,E10000032,Upper tier local authority,2020-04-20,25.0,,,950,,
Warwickshire,E10000031,Upper tier local authority,2020-04-20,27.0,,,955,,
Surrey,E10000030,Upper tier local authority,2020-04-20,63.0,,,2243,,
Suffolk,E10000029,Upper tier local authority,2020-04-20,58.0,,,838,,
Staffordshire,E10000028,Upper tier local authority,2020-04-20,53.0,,,1377,,
Somerset,E10000027,Upper tier local authority,2020-04-20,22.0,,,391,,
Oxfordshire,E10000025,Upper tier local authority,2020-04-20,36.0,,,1322,,
Nottinghamshire,E10000024,Upper tier local authority,2020-04-20,24.0,,,940,,
North Yorkshire,E10000023,Upper tier local authority,2020-04-20,40.0,,,703,,
Northamptonshire,E10000021,Upper tier local authority,2020-04-20,15.0,,,954,,
Norfolk,E10000020,Upper tier local authority,2020-04-20,41.0,,,1137,,
Lincolnshire,E10000019,Upper tier local authority,2020-04-20,26.0,,,703,,
Leicestershire,E10000018,Upper tier local authority,2020-04-20,30.0,,,766,,
Lancashire,E10000017,Upper tier local authority,2020-04-20,74.0,,,2307,,
Kent,E10000016,Upper tier local authority,2020-04-20,116.0,,,2841,,
Hertfordshire,E10000015,Upper tier local authority,2020-04-20,46.0,,,1991,,
Hampshire,E10000014,Upper tier local authority,2020-04-20,83.0,,,2346,,
Gloucestershire,E10000013,Upper tier local authority,2020-04-20,21.0,,,1006,,
Essex,E10000012,Upper tier local authority,2020-04-20,69.0,,,2076,,
East Sussex,E10000011,Upper tier local authority,2020-04-20,10.0,,,475,,
Devon,E10000008,Upper tier local authority,2020-04-20,18.0,,,582,,
Derbyshire,E10000007,Upper tier local authority,2020-04-20,24.0,,,995,,
Cumbria,E10000006,Upper tier local authority,2020-04-20,38.0,,,1579,,
Cambridgeshire,E10000003,Upper tier local authority,2020-04-20,21.0,,,599,,
Buckinghamshire,E10000002,Upper tier local authority,2020-04-20,12.0,,,695,,
Westminster,E09000033,Upper tier local authority,2020-04-20,3.0,,,569,,
Wandsworth,E09000032,Upper tier local authority,2020-04-20,9.0,,,874,,
Waltham Forest,E09000031,Upper tier local authority,2020-04-20,13.0,,,671,,
Tower Hamlets,E09000030,Upper tier local authority,2020-04-20,9.0,,,569,,
Sutton,E09000029,Upper tier local authority,2020-04-20,10.0,,,615,,
Southwark,E09000028,Upper tier local authority,2020-04-20,11.0,,,1119,,
Richmond upon Thames,E09000027,Upper tier local authority,2020-04-20,5.0,,,348,,
Redbridge,E09000026,Upper tier local authority,2020-04-20,15.0,,,622,,
Newham,E09000025,Upper tier local authority,2020-04-20,9.0,,,887,,
Merton,E09000024,Upper tier local authority,2020-04-20,11.0,,,613,,
Lewisham,E09000023,Upper tier local authority,2020-04-20,14.0,,,842,,
Lambeth,E09000022,Upper tier local authority,2020-04-20,14.0,,,1061,,
