Date,Barking and Dagenham,Barnet,Barnsley,Bath and North East Somerset,Bedford,Bexley,Birmingham,Blackburn with Darwen,Blackpool,Bolton,"Bournemouth, Christchurch and Poole",Bracknell Forest,Bradford,Brent,Brighton and Hove,"Bristol, City of",Bromley,Buckinghamshire,Bury,Calderdale,Cambridgeshire,Camden,Central Bedfordshire,Cheshire East,Cheshire West and Chester,City of London,Cornwall and Isles of Scilly,County Durham,Coventry,Croydon,Cumbria,Darlington,Derby,Derbyshire,Devon,Doncaster,Dorset,Dudley,Ealing,East Midlands,East Riding of Yorkshire,East Sussex,East of England,Enfield,England,Essex,Gateshead,Gloucestershire,Greenwich,Hackney,Halton,Hammersmith and Fulham,Hampshire,Haringey,Harrow,Hartlepool,Havering,"Herefordshire, County of",Hertfordshire,Hillingdon,Hounslow,Isle of Wight,Islington,Kensington and Chelsea,Kent,"Kingston upon Hull, City of",Kingston upon Thames,Kirklees,Knowsley,Lambeth,Lancashire,Leeds,Leicester,Leicestershire,Lewisham,Lincolnshire,Liverpool,London,Luton,Manchester,Medway,Merton,Middlesbrough,Milton Keynes,Newcastle upon Tyne,Newham,Norfolk,North East,North East Lincolnshire,North Lincolnshire,North Somerset,North Tyneside,North West,North Yorkshire,Northamptonshire,Northumberland,Nottingham,Nottinghamshire,Oldham,Oxfordshire,Peterborough,Plymouth,Portsmouth,Reading,Redbridge,Redcar and Cleveland,Richmond upon Thames,Rochdale,Rotherham,Rutland,Salford,Sandwell,Sefton,Sheffield,Shropshire,Slough,Solihull,Somerset,South East,South Gloucestershire,South Tyneside,South West,Southampton,Southend-on-Sea,Southwark,St. Helens,Staffordshire,Stockport,Stockton-on-Tees,Stoke-on-Trent,Suffolk,Sunderland,Surrey,Sutton,Swindon,Tameside,Telford and Wrekin,Thurrock,Torbay,Tower Hamlets,Trafford,Wakefield,Walsall,Waltham Forest,Wandsworth,Warrington,Warwickshire,West Berkshire,West Midlands,West Sussex,Westminster,Wigan,Wiltshire,Windsor and Maidenhead,Wirral,Wokingham,Wolverhampton,Worcestershire,York,Yorkshire and The Humber,Hackney and City of London
2020-03-10,0.0,3.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,0.0,2.0,0.0,2.0,4.0,2.0,1.0,2.0,7.0,0.0,1.0,3.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,12.0,2.0,0.0,16.0,5.0,225.0,2.0,0.0,0.0,3.0,1.0,0.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,5.0,2.0,2.0,1.0,2.0,10.0,4.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,91.0,0.0,1.0,0.0,6.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,0.0,3.0,1.0,2.0,6.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0,2.0,34.0,0.0,0.0,10.0,2.0,0.0,6.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,5.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,3.0,0.0,1.0,0.0,9.0,0.0,3.0,0.0,19.0,0.0,6.0,0.0,1.0,2.0,0.0,2.0,3.0,3.0,1.0,18.0,1.0
2020-03-11,1.0,11.0,1.0,1.0,0.0,4.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,5.0,4.0,0.0,2.0,1.0,10.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,5.0,3.0,0.0,2.0,6.0,1.0,0.0,1.0,0.0,10.0,25.0,2.0,3.0,14.0,2.0,365.0,3.0,0.0,2.0,4.0,8.0,0.0,11.0,9.0,6.0,5.0,0.0,2.0,0.0,6.0,2.0,6.0,0.0,2.0,10.0,3.0,0.0,1.0,1.0,0.0,14.0,2.0,3.0,1.0,4.0,5.0,2.0,0.0,183.0,0.0,1.0,4.0,7.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,5.0,0.0,17.0,0.0,4.0,0.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,5.0,1.0,2.0,46.0,3.0,0.0,19.0,0.0,0.0,11.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,5.0,1.0,0.0,1.0,0.0,1.0,5.0,2.0,10.0,0.0,2.0,0.0,40.0,2.0,14.0,0.0,3.0,3.0,1.0,3.0,5.0,4.0,0.0,10.0,8.0
2020-03-12,4.0,5.0,0.0,2.0,0.0,5.0,7.0,0.0,1.0,1.0,3.0,0.0,2.0,9.0,0.0,1.0,6.0,10.0,0.0,0.0,4.0,5.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,8.0,6.0,1.0,0.0,2.0,2.0,0.0,2.0,4.0,4.0,18.0,2.0,2.0,18.0,6.0,420.0,7.0,1.0,2.0,6.0,6.0,2.0,1.0,24.0,7.0,8.0,0.0,1.0,0.0,2.0,4.0,1.0,0.0,10.0,6.0,6.0,0.0,1.0,0.0,1.0,4.0,5.0,1.0,1.0,2.0,9.0,3.0,3.0,166.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,5.0,0.0,39.0,3.0,3.0,0.0,3.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,10.0,6.0,0.0,3.0,78.0,3.0,0.0,24.0,0.0,1.0,10.0,0.0,3.0,1.0,0.0,2.0,3.0,0.0,16.0,2.0,0.0,4.0,0.0,0.0,0.0,5.0,3.0,4.0,7.0,1.0,12.0,2.0,4.0,2.0,52.0,1.0,14.0,1.0,1.0,4.0,1.0,2.0,5.0,4.0,0.0,14.0,6.0
2020-03-13,1.0,6.0,0.0,1.0,1.0,4.0,14.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0,4.0,6.0,3.0,0.0,4.0,5.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,5.0,7.0,0.0,1.0,8.0,6.0,0.0,1.0,1.0,3.0,22.0,4.0,1.0,36.0,4.0,390.0,11.0,0.0,3.0,5.0,4.0,1.0,3.0,15.0,8.0,4.0,0.0,1.0,1.0,9.0,3.0,5.0,0.0,6.0,3.0,7.0,0.0,1.0,0.0,0.0,11.0,3.0,0.0,1.0,2.0,3.0,0.0,2.0,137.0,1.0,7.0,3.0,7.0,0.0,0.0,2.0,3.0,6.0,6.0,0.0,0.0,2.0,3.0,41.0,2.0,2.0,1.0,4.0,4.0,2.0,3.0,0.0,2.0,1.0,0.0,3.0,0.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,4.0,0.0,3.0,0.0,3.0,51.0,3.0,0.0,31.0,2.0,0.0,8.0,1.0,6.0,3.0,0.0,0.0,1.0,0.0,5.0,4.0,2.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,2.0,4.0,0.0,3.0,0.0,40.0,3.0,8.0,0.0,4.0,0.0,1.0,0.0,11.0,0.0,1.0,12.0,4.0
2020-03-14,1.0,6.0,2.0,0.0,0.0,3.0,7.0,0.0,1.0,0.0,1.0,0.0,2.0,7.0,0.0,2.0,6.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,14.0,6.0,0.0,1.0,6.0,2.0,0.0,2.0,2.0,2.0,19.0,0.0,0.0,15.0,7.0,315.0,4.0,0.0,0.0,2.0,5.0,1.0,2.0,5.0,1.0,9.0,0.0,2.0,1.0,4.0,1.0,4.0,0.0,5.0,3.0,5.0,0.0,3.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,148.0,0.0,0.0,0.0,6.0,1.0,1.0,2.0,4.0,1.0,6.0,0.0,0.0,2.0,1.0,25.0,1.0,2.0,0.0,1.0,8.0,1.0,0.0,2.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,6.0,0.0,2.0,0.0,2.0,41.0,0.0,0.0,12.0,0.0,1.0,10.0,0.0,4.0,3.0,1.0,1.0,2.0,0.0,9.0,2.0,0.0,2.0,1.0,1.0,0.0,3.0,1.0,0.0,2.0,3.0,11.0,0.0,1.0,1.0,31.0,6.0,10.0,1.0,0.0,3.0,2.0,0.0,8.0,1.0,1.0,12.0,5.0
2020-03-15,5.0,10.0,1.0,0.0,0.0,1.0,12.0,0.0,0.0,2.0,0.0,1.0,0.0,8.0,2.0,1.0,8.0,2.0,0.0,0.0,2.0,3.0,5.0,1.0,2.0,0.0,1.0,1.0,0.0,6.0,1.0,0.0,4.0,10.0,3.0,0.0,1.0,4.0,8.0,26.0,0.0,0.0,35.0,2.0,397.0,6.0,0.0,3.0,6.0,2.0,0.0,3.0,11.0,4.0,6.0,0.0,4.0,3.0,15.0,5.0,5.0,0.0,6.0,1.0,5.0,0.0,2.0,1.0,2.0,13.0,2.0,2.0,0.0,2.0,6.0,2.0,0.0,165.0,0.0,3.0,2.0,1.0,0.0,1.0,4.0,7.0,1.0,10.0,0.0,0.0,1.0,0.0,23.0,0.0,1.0,2.0,2.0,5.0,0.0,5.0,0.0,3.0,3.0,2.0,5.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,1.0,6.0,0.0,4.0,0.0,1.0,53.0,1.0,1.0,17.0,1.0,0.0,12.0,1.0,7.0,0.0,0.0,0.0,6.0,2.0,9.0,0.0,1.0,3.0,0.0,0.0,1.0,3.0,2.0,0.0,4.0,4.0,12.0,1.0,3.0,1.0,44.0,1.0,5.0,1.0,0.0,1.0,0.0,2.0,3.0,4.0,0.0,10.0,2.0
2020-03-16,4.0,11.0,0.0,1.0,0.0,4.0,15.0,0.0,1.0,3.0,0.0,1.0,0.0,10.0,2.0,0.0,6.0,9.0,1.0,2.0,1.0,3.0,0.0,0.0,2.0,0.0,3.0,0.0,6.0,13.0,12.0,0.0,6.0,17.0,4.0,2.0,0.0,3.0,14.0,34.0,2.0,1.0,23.0,2.0,547.0,5.0,0.0,4.0,5.0,6.0,1.0,3.0,19.0,2.0,12.0,1.0,2.0,0.0,6.0,9.0,9.0,0.0,5.0,6.0,8.0,0.0,5.0,2.0,0.0,16.0,7.0,1.0,2.0,2.0,11.0,0.0,3.0,234.0,0.0,6.0,1.0,6.0,0.0,0.0,0.0,9.0,6.0,7.0,0.0,1.0,0.0,1.0,56.0,3.0,1.0,1.0,1.0,5.0,4.0,3.0,0.0,1.0,5.0,1.0,6.0,0.0,4.0,3.0,1.0,0.0,5.0,5.0,0.0,14.0,0.0,7.0,2.0,0.0,78.0,0.0,1.0,18.0,2.0,2.0,16.0,0.0,8.0,3.0,1.0,0.0,1.0,2.0,13.0,3.0,0.0,2.0,1.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,13.0,0.0,8.0,1.0,56.0,3.0,14.0,0.0,4.0,2.0,2.0,0.0,4.0,3.0,0.0,28.0,6.0
2020-03-17,5.0,7.0,2.0,0.0,2.0,6.0,24.0,0.0,2.0,1.0,1.0,1.0,3.0,23.0,0.0,4.0,9.0,6.0,2.0,0.0,1.0,4.0,0.0,4.0,1.0,0.0,2.0,2.0,4.0,21.0,12.0,0.0,3.0,9.0,2.0,2.0,2.0,2.0,8.0,33.0,1.0,6.0,38.0,12.0,678.0,10.0,1.0,5.0,14.0,6.0,2.0,8.0,15.0,4.0,14.0,0.0,3.0,1.0,5.0,16.0,8.0,0.0,7.0,7.0,5.0,0.0,6.0,1.0,0.0,21.0,4.0,3.0,3.0,4.0,8.0,2.0,4.0,309.0,5.0,4.0,2.0,10.0,0.0,3.0,6.0,5.0,6.0,16.0,0.0,0.0,1.0,1.0,55.0,2.0,4.0,2.0,5.0,3.0,1.0,9.0,0.0,0.0,3.0,2.0,8.0,1.0,5.0,5.0,2.0,0.0,2.0,2.0,1.0,13.0,0.0,5.0,1.0,0.0,89.0,1.0,0.0,21.0,1.0,2.0,19.0,0.0,5.0,6.0,3.0,1.0,4.0,0.0,19.0,4.0,1.0,3.0,0.0,3.0,1.0,6.0,0.0,0.0,4.0,5.0,20.0,0.0,4.0,1.0,69.0,9.0,10.0,1.0,1.0,1.0,0.0,1.0,15.0,6.0,2.0,31.0,6.0
2020-03-18,5.0,14.0,3.0,5.0,2.0,5.0,32.0,0.0,0.0,3.0,1.0,0.0,2.0,22.0,4.0,7.0,13.0,6.0,2.0,0.0,9.0,10.0,6.0,4.0,2.0,0.0,5.0,2.0,4.0,15.0,23.0,0.0,4.0,11.0,3.0,1.0,1.0,6.0,18.0,49.0,1.0,3.0,75.0,7.0,910.0,9.0,0.0,8.0,12.0,7.0,0.0,9.0,17.0,13.0,23.0,1.0,11.0,0.0,24.0,5.0,10.0,0.0,8.0,8.0,12.0,0.0,2.0,5.0,2.0,17.0,10.0,4.0,5.0,12.0,9.0,5.0,9.0,356.0,6.0,3.0,1.0,13.0,1.0,12.0,3.0,12.0,9.0,13.0,1.0,0.0,0.0,3.0,84.0,3.0,0.0,1.0,2.0,10.0,2.0,7.0,1.0,3.0,3.0,4.0,12.0,0.0,5.0,1.0,2.0,0.0,3.0,7.0,1.0,18.0,4.0,1.0,1.0,1.0,122.0,2.0,1.0,43.0,2.0,0.0,20.0,2.0,11.0,7.0,0.0,1.0,4.0,1.0,34.0,5.0,2.0,3.0,1.0,5.0,1.0,11.0,5.0,4.0,5.0,11.0,15.0,0.0,15.0,3.0,98.0,9.0,9.0,2.0,4.0,0.0,0.0,4.0,6.0,5.0,2.0,46.0,7.0
2020-03-19,4.0,26.0,5.0,3.0,2.0,5.0,35.0,0.0,0.0,2.0,1.0,1.0,0.0,22.0,2.0,2.0,6.0,6.0,2.0,0.0,7.0,5.0,4.0,4.0,4.0,0.0,2.0,2.0,5.0,9.0,26.0,1.0,10.0,8.0,0.0,4.0,2.0,10.0,18.0,66.0,2.0,4.0,56.0,15.0,931.0,10.0,0.0,2.0,6.0,6.0,0.0,3.0,25.0,10.0,11.0,0.0,7.0,0.0,23.0,13.0,13.0,0.0,9.0,5.0,14.0,0.0,6.0,2.0,0.0,22.0,14.0,6.0,6.0,16.0,16.0,3.0,6.0,333.0,4.0,4.0,3.0,11.0,0.0,6.0,5.0,6.0,3.0,19.0,0.0,2.0,0.0,3.0,98.0,3.0,10.0,2.0,4.0,9.0,5.0,13.0,1.0,2.0,4.0,1.0,12.0,1.0,4.0,1.0,2.0,0.0,7.0,18.0,4.0,26.0,2.0,5.0,5.0,1.0,127.0,1.0,1.0,21.0,3.0,0.0,15.0,1.0,13.0,7.0,1.0,1.0,1.0,3.0,22.0,3.0,0.0,4.0,2.0,1.0,0.0,10.0,4.0,1.0,8.0,9.0,17.0,2.0,8.0,1.0,123.0,9.0,9.0,0.0,5.0,6.0,1.0,2.0,7.0,9.0,2.0,55.0,6.0
2020-03-20,9.0,21.0,1.0,3.0,0.0,8.0,52.0,2.0,1.0,2.0,0.0,1.0,2.0,21.0,3.0,4.0,18.0,7.0,1.0,0.0,9.0,6.0,2.0,1.0,3.0,0.0,6.0,3.0,1.0,25.0,12.0,0.0,3.0,11.0,3.0,4.0,3.0,11.0,16.0,53.0,0.0,4.0,68.0,20.0,1079.0,15.0,1.0,7.0,14.0,0.0,1.0,8.0,30.0,11.0,14.0,1.0,4.0,5.0,21.0,11.0,7.0,1.0,3.0,5.0,16.0,0.0,6.0,4.0,1.0,31.0,8.0,7.0,2.0,6.0,22.0,5.0,10.0,426.0,9.0,4.0,2.0,9.0,2.0,2.0,8.0,14.0,3.0,26.0,1.0,1.0,2.0,3.0,82.0,8.0,10.0,1.0,7.0,9.0,3.0,6.0,5.0,2.0,3.0,0.0,5.0,0.0,9.0,3.0,3.0,0.0,9.0,6.0,2.0,25.0,5.0,5.0,4.0,3.0,127.0,0.0,2.0,43.0,3.0,0.0,23.0,4.0,15.0,2.0,2.0,1.0,4.0,3.0,26.0,10.0,1.0,2.0,1.0,0.0,5.0,11.0,7.0,2.0,9.0,13.0,23.0,1.0,12.0,3.0,151.0,8.0,15.0,1.0,4.0,5.0,2.0,2.0,15.0,14.0,1.0,59.0,0.0
2020-03-21,10.0,18.0,4.0,1.0,1.0,4.0,30.0,0.0,1.0,1.0,3.0,5.0,3.0,18.0,3.0,8.0,16.0,11.0,2.0,2.0,9.0,15.0,3.0,3.0,1.0,0.0,3.0,3.0,9.0,25.0,23.0,0.0,8.0,20.0,1.0,0.0,3.0,6.0,11.0,69.0,0.0,4.0,77.0,8.0,1034.0,19.0,2.0,9.0,18.0,5.0,0.0,12.0,23.0,11.0,18.0,0.0,6.0,0.0,20.0,9.0,14.0,1.0,8.0,5.0,7.0,3.0,1.0,3.0,3.0,18.0,9.0,6.0,5.0,9.0,8.0,4.0,14.0,350.0,3.0,3.0,10.0,7.0,1.0,4.0,9.0,6.0,6.0,23.0,1.0,0.0,1.0,0.0,114.0,11.0,7.0,0.0,6.0,10.0,10.0,6.0,3.0,2.0,1.0,3.0,10.0,1.0,2.0,6.0,4.0,0.0,8.0,7.0,2.0,37.0,2.0,2.0,4.0,3.0,129.0,3.0,2.0,42.0,6.0,1.0,13.0,2.0,18.0,6.0,0.0,2.0,9.0,5.0,24.0,5.0,0.0,8.0,2.0,3.0,1.0,8.0,4.0,2.0,12.0,12.0,16.0,1.0,9.0,7.0,125.0,10.0,13.0,4.0,4.0,2.0,3.0,0.0,11.0,13.0,1.0,77.0,5.0
2020-03-22,8.0,25.0,7.0,2.0,5.0,10.0,26.0,1.0,0.0,3.0,1.0,2.0,3.0,26.0,3.0,5.0,24.0,12.0,7.0,0.0,5.0,11.0,6.0,5.0,3.0,0.0,3.0,3.0,6.0,24.0,16.0,0.0,14.0,22.0,4.0,8.0,6.0,9.0,18.0,99.0,2.0,4.0,90.0,18.0,1206.0,30.0,0.0,8.0,6.0,14.0,0.0,14.0,35.0,11.0,15.0,0.0,12.0,3.0,13.0,10.0,8.0,4.0,8.0,6.0,21.0,0.0,1.0,3.0,2.0,33.0,16.0,11.0,7.0,25.0,19.0,2.0,13.0,435.0,5.0,4.0,3.0,8.0,2.0,2.0,5.0,13.0,6.0,20.0,1.0,0.0,0.0,2.0,117.0,2.0,13.0,3.0,9.0,7.0,5.0,8.0,4.0,0.0,8.0,3.0,12.0,3.0,9.0,2.0,9.0,0.0,7.0,13.0,4.0,43.0,5.0,6.0,3.0,2.0,170.0,3.0,0.0,44.0,4.0,4.0,28.0,2.0,14.0,6.0,0.0,2.0,7.0,2.0,36.0,9.0,3.0,4.0,0.0,5.0,1.0,4.0,9.0,5.0,10.0,3.0,16.0,2.0,7.0,1.0,112.0,9.0,12.0,1.0,6.0,6.0,5.0,3.0,5.0,9.0,0.0,94.0,14.0
2020-03-23,11.0,30.0,13.0,4.0,11.0,17.0,65.0,3.0,1.0,2.0,1.0,2.0,6.0,46.0,4.0,9.0,35.0,8.0,3.0,2.0,14.0,15.0,10.0,2.0,5.0,0.0,6.0,10.0,11.0,36.0,27.0,1.0,17.0,32.0,5.0,3.0,4.0,17.0,29.0,117.0,5.0,4.0,197.0,21.0,2016.0,51.0,5.0,7.0,13.0,20.0,0.0,14.0,49.0,15.0,19.0,0.0,10.0,6.0,58.0,17.0,17.0,2.0,23.0,8.0,47.0,0.0,11.0,4.0,1.0,28.0,35.0,16.0,11.0,18.0,27.0,8.0,18.0,686.0,7.0,12.0,11.0,15.0,1.0,22.0,18.0,26.0,12.0,59.0,2.0,1.0,0.0,4.0,176.0,13.0,17.0,7.0,5.0,8.0,6.0,22.0,3.0,3.0,9.0,4.0,17.0,2.0,16.0,10.0,10.0,1.0,11.0,22.0,7.0,61.0,4.0,10.0,9.0,4.0,280.0,8.0,2.0,62.0,6.0,6.0,44.0,4.0,26.0,6.0,3.0,4.0,16.0,6.0,50.0,25.0,3.0,3.0,5.0,9.0,2.0,11.0,5.0,7.0,19.0,21.0,27.0,5.0,28.0,8.0,239.0,14.0,22.0,3.0,6.0,7.0,7.0,1.0,9.0,14.0,1.0,144.0,20.0
2020-03-24,12.0,39.0,16.0,3.0,8.0,13.0,67.0,4.0,1.0,5.0,5.0,1.0,9.0,28.0,7.0,4.0,30.0,9.0,8.0,1.0,17.0,20.0,9.0,7.0,4.0,0.0,3.0,6.0,19.0,27.0,45.0,2.0,21.0,21.0,6.0,9.0,2.0,13.0,35.0,137.0,2.0,9.0,165.0,24.0,2019.0,37.0,7.0,14.0,17.0,20.0,5.0,14.0,34.0,19.0,26.0,0.0,16.0,3.0,45.0,18.0,15.0,0.0,20.0,7.0,37.0,1.0,16.0,6.0,4.0,26.0,41.0,18.0,20.0,21.0,15.0,13.0,25.0,635.0,15.0,8.0,16.0,23.0,2.0,14.0,20.0,12.0,14.0,76.0,4.0,1.0,1.0,4.0,254.0,9.0,16.0,8.0,7.0,17.0,12.0,22.0,2.0,7.0,6.0,2.0,11.0,2.0,13.0,7.0,12.0,1.0,16.0,17.0,7.0,59.0,10.0,7.0,15.0,4.0,233.0,5.0,5.0,68.0,2.0,6.0,31.0,11.0,21.0,10.0,2.0,5.0,10.0,18.0,41.0,17.0,4.0,5.0,3.0,2.0,2.0,17.0,10.0,7.0,16.0,11.0,28.0,3.0,20.0,3.0,250.0,20.0,15.0,6.0,8.0,2.0,10.0,1.0,24.0,17.0,2.0,156.0,20.0
2020-03-25,11.0,45.0,10.0,4.0,6.0,19.0,59.0,1.0,1.0,5.0,5.0,2.0,7.0,46.0,6.0,12.0,25.0,23.0,3.0,4.0,17.0,22.0,6.0,12.0,5.0,0.0,4.0,13.0,16.0,43.0,47.0,3.0,11.0,20.0,15.0,11.0,3.0,17.0,35.0,116.0,6.0,11.0,188.0,21.0,2262.0,68.0,1.0,24.0,19.0,16.0,3.0,18.0,43.0,12.0,28.0,2.0,14.0,0.0,56.0,17.0,17.0,1.0,11.0,14.0,54.0,3.0,13.0,10.0,10.0,36.0,38.0,11.0,5.0,13.0,24.0,11.0,24.0,751.0,11.0,15.0,10.0,23.0,7.0,10.0,19.0,33.0,12.0,76.0,5.0,3.0,7.0,4.0,256.0,12.0,30.0,8.0,9.0,17.0,14.0,15.0,1.0,3.0,14.0,8.0,15.0,3.0,15.0,7.0,9.0,0.0,6.0,17.0,18.0,48.0,4.0,6.0,16.0,5.0,304.0,13.0,4.0,104.0,6.0,2.0,29.0,11.0,38.0,9.0,2.0,5.0,5.0,10.0,54.0,12.0,3.0,4.0,3.0,4.0,1.0,27.0,10.0,11.0,16.0,24.0,44.0,1.0,14.0,7.0,238.0,23.0,23.0,6.0,5.0,9.0,6.0,2.0,11.0,22.0,1.0,151.0,16.0
2020-03-26,7.0,55.0,21.0,5.0,9.0,11.0,94.0,2.0,4.0,6.0,9.0,3.0,10.0,44.0,9.0,14.0,29.0,10.0,14.0,6.0,12.0,28.0,8.0,10.0,5.0,1.0,11.0,14.0,19.0,44.0,50.0,3.0,8.0,20.0,15.0,9.0,10.0,24.0,30.0,154.0,3.0,14.0,215.0,15.0,2615.0,62.0,10.0,15.0,11.0,23.0,2.0,24.0,56.0,9.0,30.0,1.0,11.0,1.0,49.0,20.0,15.0,1.0,8.0,22.0,55.0,3.0,13.0,11.0,7.0,43.0,63.0,21.0,13.0,16.0,25.0,23.0,34.0,762.0,9.0,22.0,11.0,14.0,7.0,7.0,19.0,38.0,26.0,97.0,3.0,3.0,3.0,6.0,357.0,12.0,21.0,12.0,16.0,36.0,14.0,26.0,4.0,9.0,5.0,7.0,15.0,6.0,12.0,15.0,16.0,1.0,18.0,14.0,12.0,47.0,14.0,12.0,17.0,7.0,320.0,4.0,2.0,119.0,15.0,8.0,32.0,12.0,38.0,15.0,6.0,5.0,18.0,11.0,55.0,13.0,5.0,8.0,6.0,10.0,5.0,34.0,15.0,14.0,19.0,34.0,32.0,3.0,28.0,4.0,315.0,20.0,20.0,15.0,7.0,5.0,11.0,5.0,13.0,23.0,1.0,180.0,24.0
2020-03-27,12.0,54.0,15.0,4.0,15.0,19.0,70.0,4.0,2.0,7.0,9.0,2.0,20.0,48.0,12.0,14.0,30.0,17.0,9.0,6.0,18.0,20.0,12.0,14.0,17.0,1.0,15.0,14.0,13.0,42.0,54.0,2.0,8.0,28.0,12.0,4.0,6.0,14.0,37.0,136.0,3.0,13.0,244.0,15.0,2654.0,70.0,4.0,19.0,18.0,15.0,7.0,8.0,58.0,18.0,39.0,2.0,10.0,2.0,52.0,26.0,27.0,1.0,15.0,20.0,58.0,2.0,11.0,10.0,7.0,35.0,44.0,21.0,8.0,15.0,34.0,17.0,27.0,817.0,12.0,14.0,8.0,24.0,7.0,10.0,20.0,38.0,20.0,101.0,3.0,2.0,6.0,11.0,333.0,18.0,20.0,7.0,9.0,31.0,11.0,28.0,6.0,3.0,3.0,3.0,21.0,10.0,19.0,11.0,10.0,0.0,13.0,19.0,16.0,27.0,10.0,11.0,17.0,8.0,331.0,6.0,7.0,129.0,13.0,7.0,48.0,14.0,35.0,8.0,8.0,3.0,20.0,9.0,56.0,21.0,3.0,8.0,8.0,12.0,6.0,22.0,8.0,7.0,19.0,27.0,30.0,10.0,18.0,5.0,276.0,19.0,13.0,13.0,18.0,4.0,15.0,10.0,26.0,22.0,5.0,153.0,16.0
2020-03-28,11.0,34.0,14.0,2.0,5.0,10.0,80.0,4.0,5.0,11.0,7.0,5.0,14.0,32.0,8.0,10.0,32.0,21.0,10.0,5.0,9.0,11.0,10.0,8.0,11.0,0.0,10.0,19.0,18.0,22.0,28.0,2.0,21.0,37.0,13.0,19.0,8.0,17.0,20.0,159.0,3.0,8.0,183.0,20.0,2378.0,57.0,13.0,23.0,16.0,12.0,9.0,12.0,79.0,16.0,27.0,3.0,6.0,4.0,45.0,11.0,8.0,2.0,7.0,9.0,49.0,0.0,6.0,9.0,10.0,37.0,42.0,26.0,11.0,15.0,21.0,22.0,27.0,577.0,10.0,31.0,9.0,14.0,10.0,10.0,12.0,35.0,23.0,112.0,1.0,2.0,2.0,17.0,320.0,13.0,19.0,10.0,4.0,30.0,13.0,22.0,5.0,3.0,5.0,10.0,15.0,11.0,11.0,13.0,16.0,0.0,18.0,18.0,12.0,65.0,13.0,5.0,29.0,5.0,337.0,8.0,1.0,102.0,10.0,6.0,32.0,10.0,23.0,10.0,10.0,4.0,6.0,4.0,56.0,17.0,1.0,7.0,6.0,7.0,3.0,12.0,13.0,13.0,35.0,21.0,20.0,8.0,26.0,6.0,326.0,17.0,20.0,7.0,7.0,8.0,13.0,7.0,18.0,35.0,7.0,207.0,12.0
