Area name,Area code,Area type,Specimen date,Daily lab-confirmed cases,Previously reported daily cases,Change in daily cases,Cumulative lab-confirmed cases,Previously reported cumulative cases,Change in cumulative cases
Staffordshire,E10000028,Upper tier local authority,2020-04-05,32.0,,,651,,
Somerset,E10000027,Upper tier local authority,2020-04-05,9.0,,,135,,
Oxfordshire,E10000025,Upper tier local authority,2020-04-05,49.0,,,600,,
Nottinghamshire,E10000024,Upper tier local authority,2020-04-05,20.0,,,495,,
North Yorkshire,E10000023,Upper tier local authority,2020-04-05,22.0,,,316,,
Northamptonshire,E10000021,Upper tier local authority,2020-04-05,34.0,,,549,,
Norfolk,E10000020,Upper tier local authority,2020-04-05,36.0,,,387,,
Lincolnshire,E10000019,Upper tier local authority,2020-04-05,21.0,,,322,,
Leicestershire,E10000018,Upper tier local authority,2020-04-05,31.0,,,393,,
Lancashire,E10000017,Upper tier local authority,2020-04-05,94.0,,,1049,,
Kent,E10000016,Upper tier local authority,2020-04-05,72.0,,,1061,,
Hertfordshire,E10000015,Upper tier local authority,2020-04-05,62.0,,,1083,,
Hampshire,E10000014,Upper tier local authority,2020-04-05,74.0,,,1172,,
Gloucestershire,E10000013,Upper tier local authority,2020-04-05,31.0,,,410,,
Essex,E10000012,Upper tier local authority,2020-04-05,54.0,,,1138,,
East Sussex,E10000011,Upper tier local authority,2020-04-05,12.0,,,227,,
Devon,E10000008,Upper tier local authority,2020-04-05,20.0,,,272,,
Derbyshire,E10000007,Upper tier local authority,2020-04-05,8.0,,,571,,
Cumbria,E10000006,Upper tier local authority,2020-04-05,79.0,,,874,,
Cambridgeshire,E10000003,Upper tier local authority,2020-04-05,26.0,,,298,,
Buckinghamshire,E10000002,Upper tier local authority,2020-04-05,13.0,,,356,,
Westminster,E09000033,Upper tier local authority,2020-04-05,17.0,,,420,,
Wandsworth,E09000032,Upper tier local authority,2020-04-05,17.0,,,601,,
Waltham Forest,E09000031,Upper tier local authority,2020-04-05,26.0,,,421,,
Tower Hamlets,E09000030,Upper tier local authority,2020-04-05,19.0,,,384,,
Sutton,E09000029,Upper tier local authority,2020-04-05,10.0,,,314,,
Southwark,E09000028,Upper tier local authority,2020-04-05,25.0,,,751,,
Richmond upon Thames,E09000027,Upper tier local authority,2020-04-05,7.0,,,229,,
Redbridge,E09000026,Upper tier local authority,2020-04-05,22.0,,,358,,
Newham,E09000025,Upper tier local authority,2020-04-05,24.0,,,568,,
Merton,E09000024,Upper tier local authority,2020-04-05,17.0,,,389,,
Lewisham,E09000023,Upper tier local authority,2020-04-05,28.0,,,548,,
Lambeth,E09000022,Upper tier local authority,2020-04-05,17.0,,,726,,
Kingston upon Thames,E09000021,Upper tier local authority,2020-04-05,9.0,,,216,,
Kensington and Chelsea,E09000020,Upper tier local authority,2020-04-05,6.0,,,291,,
Islington,E09000019,Upper tier local authority,2020-04-05,4.0,,,280,,
Hounslow,E09000018,Upper tier local authority,2020-04-05,19.0,,,380,,
Hillingdon,E09000017,Upper tier local authority,2020-04-05,16.0,,,391,,
Havering,E09000016,Upper tier local authority,2020-04-05,20.0,,,308,,
Harrow,E09000015,Upper tier local authority,2020-04-05,26.0,,,520,,
Haringey,E09000014,Upper tier local authority,2020-04-05,8.0,,,337,,
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-04-05,10.0,,,304,,
Hackney,E09000012,Upper tier local authority,2020-04-05,20.0,,,392,,
Greenwich,E09000011,Upper tier local authority,2020-04-05,21.0,,,360,,
Enfield,E09000010,Upper tier local authority,2020-04-05,12.0,,,399,,
Ealing,E09000009,Upper tier local authority,2020-04-05,14.0,,,558,,
Croydon,E09000008,Upper tier local authority,2020-04-05,36.0,,,779,,
Camden,E09000007,Upper tier local authority,2020-04-05,16.0,,,345,,
Bromley,E09000006,Upper tier local authority,2020-04-05,26.0,,,587,,
Brent,E09000005,Upper tier local authority,2020-04-05,37.0,,,844,,
Bexley,E09000004,Upper tier local authority,2020-04-05,18.0,,,312,,
Barnet,E09000003,Upper tier local authority,2020-04-05,40.0,,,768,,
Barking and Dagenham,E09000002,Upper tier local authority,2020-04-05,16.0,,,244,,
Gateshead,E08000037,Upper tier local authority,2020-04-05,20.0,,,228,,
Wakefield,E08000036,Upper tier local authority,2020-04-05,21.0,,,210,,
Leeds,E08000035,Upper tier local authority,2020-04-05,36.0,,,388,,
Kirklees,E08000034,Upper tier local authority,2020-04-05,12.0,,,220,,
Calderdale,E08000033,Upper tier local authority,2020-04-05,3.0,,,97,,
Bradford,E08000032,Upper tier local authority,2020-04-05,28.0,,,262,,
Wolverhampton,E08000031,Upper tier local authority,2020-04-05,10.0,,,337,,
Walsall,E08000030,Upper tier local authority,2020-04-05,17.0,,,427,,
Solihull,E08000029,Upper tier local authority,2020-04-05,10.0,,,261,,
Sandwell,E08000028,Upper tier local authority,2020-04-05,24.0,,,420,,
Dudley,E08000027,Upper tier local authority,2020-04-05,20.0,,,349,,
Coventry,E08000026,Upper tier local authority,2020-04-05,10.0,,,306,,
Birmingham,E08000025,Upper tier local authority,2020-04-05,70.0,,,1506,,
Sunderland,E08000024,Upper tier local authority,2020-04-05,49.0,,,386,,
South Tyneside,E08000023,Upper tier local authority,2020-04-05,15.0,,,126,,
North Tyneside,E08000022,Upper tier local authority,2020-04-05,18.0,,,198,,
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-04-05,24.0,,,391,,
Sheffield,E08000019,Upper tier local authority,2020-04-05,66.0,,,1032,,
Rotherham,E08000018,Upper tier local authority,2020-04-05,9.0,,,259,,
Barnsley,E08000016,Upper tier local authority,2020-04-05,2.0,,,242,,
Wirral,E08000015,Upper tier local authority,2020-04-05,43.0,,,338,,
Sefton,E08000014,Upper tier local authority,2020-04-05,27.0,,,321,,
St. Helens,E08000013,Upper tier local authority,2020-04-05,21.0,,,273,,
Liverpool,E08000012,Upper tier local authority,2020-04-05,46.0,,,604,,
Knowsley,E08000011,Upper tier local authority,2020-04-05,15.0,,,191,,
Wigan,E08000010,Upper tier local authority,2020-04-05,15.0,,,213,,
Trafford,E08000009,Upper tier local authority,2020-04-05,19.0,,,262,,
Tameside,E08000008,Upper tier local authority,2020-04-05,14.0,,,191,,
Stockport,E08000007,Upper tier local authority,2020-04-05,26.0,,,304,,
Salford,E08000006,Upper tier local authority,2020-04-05,18.0,,,276,,
Rochdale,E08000005,Upper tier local authority,2020-04-05,11.0,,,196,,
Oldham,E08000004,Upper tier local authority,2020-04-05,13.0,,,242,,
Manchester,E08000003,Upper tier local authority,2020-04-05,36.0,,,396,,
Bury,E08000002,Upper tier local authority,2020-04-05,15.0,,,168,,
Bolton,E08000001,Upper tier local authority,2020-04-05,15.0,,,217,,
Dorset,E06000059,Upper tier local authority,2020-04-05,6.0,,,135,,
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-04-05,12.0,,,135,,
Northumberland,E06000057,Upper tier local authority,2020-04-05,23.0,,,229,,
Central Bedfordshire,E06000056,Upper tier local authority,2020-04-05,16.0,,,201,,
Bedford,E06000055,Upper tier local authority,2020-04-05,5.0,,,143,,
Wiltshire,E06000054,Upper tier local authority,2020-04-05,18.0,,,180,,
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-04-05,11.0,,,208,,
Shropshire,E06000051,Upper tier local authority,2020-04-05,7.0,,,180,,
Cheshire West and Chester,E06000050,Upper tier local authority,2020-04-05,32.0,,,282,,
Cheshire East,E06000049,Upper tier local authority,2020-04-05,27.0,,,247,,
County Durham,E06000047,Upper tier local authority,2020-04-05,26.0,,,330,,
Isle of Wight,E06000046,Upper tier local authority,2020-04-05,2.0,,,33,,
Southampton,E06000045,Upper tier local authority,2020-04-05,12.0,,,190,,
Portsmouth,E06000044,Upper tier local authority,2020-04-05,10.0,,,122,,
Brighton and Hove,E06000043,Upper tier local authority,2020-04-05,11.0,,,160,,
Milton Keynes,E06000042,Upper tier local authority,2020-04-05,21.0,,,218,,
Wokingham,E06000041,Upper tier local authority,2020-04-05,8.0,,,127,,
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-04-05,4.0,,,120,,
Slough,E06000039,Upper tier local authority,2020-04-05,5.0,,,172,,
Reading,E06000038,Upper tier local authority,2020-04-05,8.0,,,134,,
West Berkshire,E06000037,Upper tier local authority,2020-04-05,6.0,,,120,,
Bracknell Forest,E06000036,Upper tier local authority,2020-04-05,4.0,,,80,,
Medway,E06000035,Upper tier local authority,2020-04-05,19.0,,,251,,
Thurrock,E06000034,Upper tier local authority,2020-04-05,9.0,,,142,,
Southend-on-Sea,E06000033,Upper tier local authority,2020-04-05,8.0,,,158,,
Luton,E06000032,Upper tier local authority,2020-04-05,27.0,,,250,,
Peterborough,E06000031,Upper tier local authority,2020-04-05,6.0,,,81,,
Swindon,E06000030,Upper tier local authority,2020-04-05,10.0,,,95,,
Torbay,E06000027,Upper tier local authority,2020-04-05,3.0,,,61,,
Plymouth,E06000026,Upper tier local authority,2020-04-05,1.0,,,103,,
South Gloucestershire,E06000025,Upper tier local authority,2020-04-05,10.0,,,146,,
North Somerset,E06000024,Upper tier local authority,2020-04-05,4.0,,,87,,
"Bristol, City of",E06000023,Upper tier local authority,2020-04-05,14.0,,,227,,
Bath and North East Somerset,E06000022,Upper tier local authority,2020-04-05,5.0,,,71,,
Stoke-on-Trent,E06000021,Upper tier local authority,2020-04-05,7.0,,,121,,
Telford and Wrekin,E06000020,Upper tier local authority,2020-04-05,9.0,,,101,,
"Herefordshire, County of",E06000019,Upper tier local authority,2020-04-05,4.0,,,72,,
Nottingham,E06000018,Upper tier local authority,2020-04-05,11.0,,,211,,
Rutland,E06000017,Upper tier local authority,2020-04-05,1.0,,,8,,
Leicester,E06000016,Upper tier local authority,2020-04-05,20.0,,,252,,
Derby,E06000015,Upper tier local authority,2020-04-05,2.0,,,302,,
York,E06000014,Upper tier local authority,2020-04-05,4.0,,,78,,
North East Lincolnshire,E06000012,Upper tier local authority,2020-04-05,2.0,,,52,,
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-04-05,10.0,,,129,,
"Kingston upon Hull, City of",E06000010,Upper tier local authority,2020-04-05,4.0,,,56,,
Blackpool,E06000009,Upper tier local authority,2020-04-05,3.0,,,92,,
Blackburn with Darwen,E06000008,Upper tier local authority,2020-04-05,8.0,,,93,,
Warrington,E06000007,Upper tier local authority,2020-04-05,23.0,,,184,,
Halton,E06000006,Upper tier local authority,2020-04-05,15.0,,,124,,
Darlington,E06000005,Upper tier local authority,2020-04-05,2.0,,,55,,
Stockton-on-Tees,E06000004,Upper tier local authority,2020-04-05,12.0,,,137,,
Redcar and Cleveland,E06000003,Upper tier local authority,2020-04-05,8.0,,,119,,
Middlesbrough,E06000002,Upper tier local authority,2020-04-05,21.0,,,191,,
Hartlepool,E06000001,Upper tier local authority,2020-04-05,3.0,,,39,,
England,E92000001,Nation,2020-04-04,3328.0,3323.0,5.0,48121,48116.0,5.0
South West,E12000009,Region,2020-04-04,174.0,,,2111,,
South East,E12000008,Region,2020-04-04,457.0,,,6266,,
London,E12000007,Region,2020-04-04,714.0,,,13732,,
East of England,E12000006,Region,2020-04-04,263.0,,,3921,,
West Midlands,E12000005,Region,2020-04-04,333.0,,,5410,,
East Midlands,E12000004,Region,2020-04-04,189.0,,,2955,,
Yorkshire and The Humber,E12000003,Region,2020-04-04,203.0,,,3363,,
North West,E12000002,Region,2020-04-04,605.0,,,6522,,
North East,E12000001,Region,2020-04-04,254.0,,,2208,,
Worcestershire,E10000034,Upper tier local authority,2020-04-04,16.0,,,438,,
West Sussex,E10000032,Upper tier local authority,2020-04-04,33.0,,,399,,
Warwickshire,E10000031,Upper tier local authority,2020-04-04,35.0,,,461,,
Surrey,E10000030,Upper tier local authority,2020-04-04,69.0,,,1054,,
Suffolk,E10000029,Upper tier local authority,2020-04-04,19.0,,,289,,
Staffordshire,E10000028,Upper tier local authority,2020-04-04,42.0,,,619,,
Somerset,E10000027,Upper tier local authority,2020-04-04,6.0,,,126,,
Oxfordshire,E10000025,Upper tier local authority,2020-04-04,39.0,,,551,,
Nottinghamshire,E10000024,Upper tier local authority,2020-04-04,27.0,,,475,,
North Yorkshire,E10000023,Upper tier local authority,2020-04-04,27.0,,,294,,
Northamptonshire,E10000021,Upper tier local authority,2020-04-04,42.0,,,515,,
Norfolk,E10000020,Upper tier local authority,2020-04-04,29.0,,,351,,
Lincolnshire,E10000019,Upper tier local authority,2020-04-04,19.0,,,301,,
Leicestershire,E10000018,Upper tier local authority,2020-04-04,20.0,,,362,,
Lancashire,E10000017,Upper tier local authority,2020-04-04,90.0,,,955,,
Kent,E10000016,Upper tier local authority,2020-04-04,67.0,,,989,,
Hertfordshire,E10000015,Upper tier local authority,2020-04-04,53.0,,,1021,,
Hampshire,E10000014,Upper tier local authority,2020-04-04,73.0,,,1098,,
Gloucestershire,E10000013,Upper tier local authority,2020-04-04,44.0,,,379,,
Essex,E10000012,Upper tier local authority,2020-04-04,84.0,,,1084,,
East Sussex,E10000011,Upper tier local authority,2020-04-04,21.0,,,215,,
Devon,E10000008,Upper tier local authority,2020-04-04,33.0,,,252,,
Derbyshire,E10000007,Upper tier local authority,2020-04-04,33.0,,,563,,
Cumbria,E10000006,Upper tier local authority,2020-04-04,52.0,,,795,,
Cambridgeshire,E10000003,Upper tier local authority,2020-04-04,19.0,,,272,,
Buckinghamshire,E10000002,Upper tier local authority,2020-04-04,21.0,,,343,,
Westminster,E09000033,Upper tier local authority,2020-04-04,16.0,,,403,,
Wandsworth,E09000032,Upper tier local authority,2020-04-04,26.0,,,584,,
Waltham Forest,E09000031,Upper tier local authority,2020-04-04,21.0,,,395,,
Tower Hamlets,E09000030,Upper tier local authority,2020-04-04,20.0,,,365,,
Sutton,E09000029,Upper tier local authority,2020-04-04,7.0,,,304,,
Southwark,E09000028,Upper tier local authority,2020-04-04,37.0,,,726,,
Richmond upon Thames,E09000027,Upper tier local authority,2020-04-04,8.0,,,222,,
Redbridge,E09000026,Upper tier local authority,2020-04-04,24.0,,,336,,
Newham,E09000025,Upper tier local authority,2020-04-04,43.0,,,544,,
Merton,E09000024,Upper tier local authority,2020-04-04,14.0,,,372,,
Lewisham,E09000023,Upper tier local authority,2020-04-04,28.0,,,520,,
Lambeth,E09000022,Upper tier local authority,2020-04-04,31.0,,,709,,
Kingston upon Thames,E09000021,Upper tier local authority,2020-04-04,11.0,,,207,,
Kensington and Chelsea,E09000020,Upper tier local authority,2020-04-04,7.0,,,285,,
Islington,E09000019,Upper tier local authority,2020-04-04,13.0,,,276,,
Hounslow,E09000018,Upper tier local authority,2020-04-04,16.0,,,361,,
Hillingdon,E09000017,Upper tier local authority,2020-04-04,17.0,,,375,,
Havering,E09000016,Upper tier local authority,2020-04-04,21.0,,,288,,
Harrow,E09000015,Upper tier local authority,2020-04-04,24.0,,,494,,
Haringey,E09000014,Upper tier local authority,2020-04-04,17.0,,,329,,
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-04-04,16.0,,,294,,
Hackney,E09000012,Upper tier local authority,2020-04-04,24.0,,,372,,
Greenwich,E09000011,Upper tier local authority,2020-04-04,13.0,,,339,,
Enfield,E09000010,Upper tier local authority,2020-04-04,19.0,,,387,,
Ealing,E09000009,Upper tier local authority,2020-04-04,26.0,,,544,,
Croydon,E09000008,Upper tier local authority,2020-04-04,45.0,,,743,,
Camden,E09000007,Upper tier local authority,2020-04-04,22.0,,,329,,
Bromley,E09000006,Upper tier local authority,2020-04-04,33.0,,,561,,
Brent,E09000005,Upper tier local authority,2020-04-04,49.0,,,807,,
Bexley,E09000004,Upper tier local authority,2020-04-04,22.0,,,294,,
Barnet,E09000003,Upper tier local authority,2020-04-04,38.0,,,728,,
Barking and Dagenham,E09000002,Upper tier local authority,2020-04-04,6.0,,,228,,
Gateshead,E08000037,Upper tier local authority,2020-04-04,31.0,,,208,,
Wakefield,E08000036,Upper tier local authority,2020-04-04,11.0,,,189,,
Leeds,E08000035,Upper tier local authority,2020-04-04,17.0,,,352,,
Kirklees,E08000034,Upper tier local authority,2020-04-04,14.0,,,208,,
Calderdale,E08000033,Upper tier local authority,2020-04-04,8.0,,,94,,
Bradford,E08000032,Upper tier local authority,2020-04-04,21.0,,,234,,
Wolverhampton,E08000031,Upper tier local authority,2020-04-04,20.0,,,327,,
Walsall,E08000030,Upper tier local authority,2020-04-04,26.0,,,410,,
Solihull,E08000029,Upper tier local authority,2020-04-04,23.0,,,251,,
Sandwell,E08000028,Upper tier local authority,2020-04-04,19.0,,,396,,
Dudley,E08000027,Upper tier local authority,2020-04-04,27.0,,,329,,
Coventry,E08000026,Upper tier local authority,2020-04-04,18.0,,,296,,
Birmingham,E08000025,Upper tier local authority,2020-04-04,82.0,,,1436,,
Sunderland,E08000024,Upper tier local authority,2020-04-04,46.0,,,337,,
South Tyneside,E08000023,Upper tier local authority,2020-04-04,12.0,,,111,,
North Tyneside,E08000022,Upper tier local authority,2020-04-04,24.0,,,180,,
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-04-04,23.0,,,367,,
Sheffield,E08000019,Upper tier local authority,2020-04-04,42.0,,,966,,
Rotherham,E08000018,Upper tier local authority,2020-04-04,11.0,,,250,,
Doncaster,E08000017,Upper tier local authority,2020-04-04,7.0,,,178,,
Barnsley,E08000016,Upper tier local authority,2020-04-04,12.0,,,240,,
Wirral,E08000015,Upper tier local authority,2020-04-04,42.0,,,295,,
Sefton,E08000014,Upper tier local authority,2020-04-04,33.0,,,294,,
St. Helens,E08000013,Upper tier local authority,2020-04-04,30.0,,,252,,
Liverpool,E08000012,Upper tier local authority,2020-04-04,47.0,,,558,,
Knowsley,E08000011,Upper tier local authority,2020-04-04,18.0,,,176,,
Wigan,E08000010,Upper tier local authority,2020-04-04,14.0,,,198,,
Trafford,E08000009,Upper tier local authority,2020-04-04,16.0,,,243,,
Tameside,E08000008,Upper tier local authority,2020-04-04,15.0,,,177,,
Stockport,E08000007,Upper tier local authority,2020-04-04,26.0,,,278,,
Salford,E08000006,Upper tier local authority,2020-04-04,16.0,,,258,,
Rochdale,E08000005,Upper tier local authority,2020-04-04,17.0,,,185,,
Oldham,E08000004,Upper tier local authority,2020-04-04,13.0,,,229,,
Manchester,E08000003,Upper tier local authority,2020-04-04,40.0,,,360,,
Bury,E08000002,Upper tier local authority,2020-04-04,11.0,,,153,,
Bolton,E08000001,Upper tier local authority,2020-04-04,23.0,,,202,,
Dorset,E06000059,Upper tier local authority,2020-04-04,7.0,,,129,,
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-04-04,8.0,,,123,,
Northumberland,E06000057,Upper tier local authority,2020-04-04,25.0,,,206,,
Central Bedfordshire,E06000056,Upper tier local authority,2020-04-04,12.0,,,185,,
Bedford,E06000055,Upper tier local authority,2020-04-04,6.0,,,138,,
Wiltshire,E06000054,Upper tier local authority,2020-04-04,9.0,,,162,,
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-04-04,15.0,,,197,,
Shropshire,E06000051,Upper tier local authority,2020-04-04,8.0,,,173,,
Cheshire West and Chester,E06000050,Upper tier local authority,2020-04-04,31.0,,,250,,
Cheshire East,E06000049,Upper tier local authority,2020-04-04,19.0,,,220,,
County Durham,E06000047,Upper tier local authority,2020-04-04,31.0,,,304,,
Isle of Wight,E06000046,Upper tier local authority,2020-04-04,3.0,,,31,,
Southampton,E06000045,Upper tier local authority,2020-04-04,12.0,,,178,,
Portsmouth,E06000044,Upper tier local authority,2020-04-04,6.0,,,112,,
Brighton and Hove,E06000043,Upper tier local authority,2020-04-04,13.0,,,149,,
Milton Keynes,E06000042,Upper tier local authority,2020-04-04,10.0,,,197,,
Wokingham,E06000041,Upper tier local authority,2020-04-04,9.0,,,119,,
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-04-04,9.0,,,116,,
Slough,E06000039,Upper tier local authority,2020-04-04,14.0,,,167,,
Reading,E06000038,Upper tier local authority,2020-04-04,14.0,,,126,,
West Berkshire,E06000037,Upper tier local authority,2020-04-04,13.0,,,114,,
Bracknell Forest,E06000036,Upper tier local authority,2020-04-04,7.0,,,76,,
Medway,E06000035,Upper tier local authority,2020-04-04,24.0,,,232,,
Thurrock,E06000034,Upper tier local authority,2020-04-04,8.0,,,133,,
Southend-on-Sea,E06000033,Upper tier local authority,2020-04-04,15.0,,,150,,
Luton,E06000032,Upper tier local authority,2020-04-04,14.0,,,223,,
Peterborough,E06000031,Upper tier local authority,2020-04-04,4.0,,,75,,
Swindon,E06000030,Upper tier local authority,2020-04-04,12.0,,,85,,
Torbay,E06000027,Upper tier local authority,2020-04-04,4.0,,,58,,
Plymouth,E06000026,Upper tier local authority,2020-04-04,10.0,,,102,,
South Gloucestershire,E06000025,Upper tier local authority,2020-04-04,9.0,,,136,,
North Somerset,E06000024,Upper tier local authority,2020-04-04,6.0,,,83,,
"Bristol, City of",E06000023,Upper tier local authority,2020-04-04,10.0,,,213,,
Bath and North East Somerset,E06000022,Upper tier local authority,2020-04-04,1.0,,,66,,
Stoke-on-Trent,E06000021,Upper tier local authority,2020-04-04,6.0,,,114,,
Telford and Wrekin,E06000020,Upper tier local authority,2020-04-04,7.0,,,92,,
"Herefordshire, County of",E06000019,Upper tier local authority,2020-04-04,4.0,,,68,,
Nottingham,E06000018,Upper tier local authority,2020-04-04,15.0,,,200,,
Leicester,E06000016,Upper tier local authority,2020-04-04,15.0,,,232,,
Derby,E06000015,Upper tier local authority,2020-04-04,18.0,,,300,,
York,E06000014,Upper tier local authority,2020-04-04,4.0,,,74,,
North Lincolnshire,E06000013,Upper tier local authority,2020-04-04,4.0,,,63,,
North East Lincolnshire,E06000012,Upper tier local authority,2020-04-04,3.0,,,50,,
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-04-04,14.0,,,119,,
"Kingston upon Hull, City of",E06000010,Upper tier local authority,2020-04-04,8.0,,,52,,
Blackpool,E06000009,Upper tier local authority,2020-04-04,14.0,,,89,,
Blackburn with Darwen,E06000008,Upper tier local authority,2020-04-04,10.0,,,85,,
Warrington,E06000007,Upper tier local authority,2020-04-04,16.0,,,161,,
Halton,E06000006,Upper tier local authority,2020-04-04,12.0,,,109,,
Darlington,E06000005,Upper tier local authority,2020-04-04,10.0,,,53,,
Stockton-on-Tees,E06000004,Upper tier local authority,2020-04-04,12.0,,,125,,
Redcar and Cleveland,E06000003,Upper tier local authority,2020-04-04,13.0,,,111,,
Middlesbrough,E06000002,Upper tier local authority,2020-04-04,21.0,,,170,,
Hartlepool,E06000001,Upper tier local authority,2020-04-04,6.0,,,36,,
England,E92000001,Nation,2020-04-03,4033.0,4036.0,-3.0,44793,44793.0,0.0
South West,E12000009,Region,2020-04-03,186.0,,,1937,,
South East,E12000008,Region,2020-04-03,510.0,,,5809,,
London,E12000007,Region,2020-04-03,938.0,,,13018,,
East of England,E12000006,Region,2020-04-03,344.0,,,3658,,
West Midlands,E12000005,Region,2020-04-03,372.0,,,5077,,
East Midlands,E12000004,Region,2020-04-03,259.0,,,2766,,
Yorkshire and The Humber,E12000003,Region,2020-04-03,293.0,,,3160,,
North West,E12000002,Region,2020-04-03,682.0,,,5917,,
North East,E12000001,Region,2020-04-03,258.0,,,1954,,
Worcestershire,E10000034,Upper tier local authority,2020-04-03,36.0,,,422,,
West Sussex,E10000032,Upper tier local authority,2020-04-03,52.0,,,366,,
Warwickshire,E10000031,Upper tier local authority,2020-04-03,39.0,,,426,,
Surrey,E10000030,Upper tier local authority,2020-04-03,64.0,,,985,,
Suffolk,E10000029,Upper tier local authority,2020-04-03,30.0,,,270,,
Staffordshire,E10000028,Upper tier local authority,2020-04-03,47.0,,,577,,
Somerset,E10000027,Upper tier local authority,2020-04-03,15.0,,,120,,
Oxfordshire,E10000025,Upper tier local authority,2020-04-03,70.0,,,512,,
Nottinghamshire,E10000024,Upper tier local authority,2020-04-03,40.0,,,448,,
North Yorkshire,E10000023,Upper tier local authority,2020-04-03,32.0,,,267,,
Northamptonshire,E10000021,Upper tier local authority,2020-04-03,56.0,,,473,,
Norfolk,E10000020,Upper tier local authority,2020-04-03,43.0,,,322,,
Lincolnshire,E10000019,Upper tier local authority,2020-04-03,37.0,,,282,,
Leicestershire,E10000018,Upper tier local authority,2020-04-03,26.0,,,342,,
Lancashire,E10000017,Upper tier local authority,2020-04-03,112.0,,,865,,
Kent,E10000016,Upper tier local authority,2020-04-03,92.0,,,922,,
Hertfordshire,E10000015,Upper tier local authority,2020-04-03,77.0,,,968,,
Hampshire,E10000014,Upper tier local authority,2020-04-03,89.0,,,1025,,
Gloucestershire,E10000013,Upper tier local authority,2020-04-03,30.0,,,335,,
Essex,E10000012,Upper tier local authority,2020-04-03,93.0,,,1000,,
East Sussex,E10000011,Upper tier local authority,2020-04-03,12.0,,,194,,
Devon,E10000008,Upper tier local authority,2020-04-03,19.0,,,219,,
Derbyshire,E10000007,Upper tier local authority,2020-04-03,35.0,,,530,,
Cumbria,E10000006,Upper tier local authority,2020-04-03,44.0,,,743,,
Cambridgeshire,E10000003,Upper tier local authority,2020-04-03,17.0,,,253,,
Buckinghamshire,E10000002,Upper tier local authority,2020-04-03,24.0,,,322,,
Westminster,E09000033,Upper tier local authority,2020-04-03,27.0,,,387,,
Wandsworth,E09000032,Upper tier local authority,2020-04-03,27.0,,,558,,
Waltham Forest,E09000031,Upper tier local authority,2020-04-03,30.0,,,374,,
Tower Hamlets,E09000030,Upper tier local authority,2020-04-03,34.0,,,345,,
Sutton,E09000029,Upper tier local authority,2020-04-03,20.0,,,297,,
Southwark,E09000028,Upper tier local authority,2020-04-03,48.0,,,689,,
Richmond upon Thames,E09000027,Upper tier local authority,2020-04-03,15.0,,,214,,
Redbridge,E09000026,Upper tier local authority,2020-04-03,20.0,,,312,,
Newham,E09000025,Upper tier local authority,2020-04-03,57.0,,,501,,
Merton,E09000024,Upper tier local authority,2020-04-03,23.0,,,358,,
Lewisham,E09000023,Upper tier local authority,2020-04-03,46.0,,,492,,
Lambeth,E09000022,Upper tier local authority,2020-04-03,39.0,,,678,,
Kingston upon Thames,E09000021,Upper tier local authority,2020-04-03,20.0,,,196,,
Kensington and Chelsea,E09000020,Upper tier local authority,2020-04-03,15.0,,,278,,
Islington,E09000019,Upper tier local authority,2020-04-03,14.0,,,263,,
Hounslow,E09000018,Upper tier local authority,2020-04-03,24.0,,,345,,
Hillingdon,E09000017,Upper tier local authority,2020-04-03,44.0,,,358,,
Havering,E09000016,Upper tier local authority,2020-04-03,32.0,,,267,,
Harrow,E09000015,Upper tier local authority,2020-04-03,23.0,,,470,,
Haringey,E09000014,Upper tier local authority,2020-04-03,26.0,,,312,,
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-04-03,19.0,,,278,,
Hackney,E09000012,Upper tier local authority,2020-04-03,25.0,,,348,,
Greenwich,E09000011,Upper tier local authority,2020-04-03,23.0,,,326,,
Enfield,E09000010,Upper tier local authority,2020-04-03,26.0,,,368,,
Ealing,E09000009,Upper tier local authority,2020-04-03,30.0,,,518,,
Croydon,E09000008,Upper tier local authority,2020-04-03,48.0,,,698,,
Camden,E09000007,Upper tier local authority,2020-04-03,19.0,,,307,,
Bromley,E09000006,Upper tier local authority,2020-04-03,30.0,,,528,,
Brent,E09000005,Upper tier local authority,2020-04-03,56.0,,,758,,
Bexley,E09000004,Upper tier local authority,2020-04-03,25.0,,,272,,
Barnet,E09000003,Upper tier local authority,2020-04-03,38.0,,,690,,
Barking and Dagenham,E09000002,Upper tier local authority,2020-04-03,15.0,,,222,,
Gateshead,E08000037,Upper tier local authority,2020-04-03,19.0,,,177,,
Wakefield,E08000036,Upper tier local authority,2020-04-03,28.0,,,178,,
Leeds,E08000035,Upper tier local authority,2020-04-03,37.0,,,335,,
Kirklees,E08000034,Upper tier local authority,2020-04-03,21.0,,,194,,
