Area name,Area code,Area type,Specimen date,Daily lab-confirmed cases,Previously reported daily cases,Change in daily cases,Cumulative lab-confirmed cases,Previously reported cumulative cases,Change in cumulative cases
Leeds,E08000035,Upper tier local authority,2020-04-03,37.0,,,335,,
Kirklees,E08000034,Upper tier local authority,2020-04-03,21.0,,,194,,
Calderdale,E08000033,Upper tier local authority,2020-04-03,12.0,,,86,,
Bradford,E08000032,Upper tier local authority,2020-04-03,24.0,,,213,,
Wolverhampton,E08000031,Upper tier local authority,2020-04-03,11.0,,,307,,
Walsall,E08000030,Upper tier local authority,2020-04-03,27.0,,,384,,
Solihull,E08000029,Upper tier local authority,2020-04-03,20.0,,,228,,
Sandwell,E08000028,Upper tier local authority,2020-04-03,31.0,,,377,,
Dudley,E08000027,Upper tier local authority,2020-04-03,16.0,,,302,,
Coventry,E08000026,Upper tier local authority,2020-04-03,23.0,,,278,,
Birmingham,E08000025,Upper tier local authority,2020-04-03,81.0,,,1355,,
Sunderland,E08000024,Upper tier local authority,2020-04-03,48.0,,,291,,
South Tyneside,E08000023,Upper tier local authority,2020-04-03,17.0,,,99,,
North Tyneside,E08000022,Upper tier local authority,2020-04-03,13.0,,,156,,
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-04-03,32.0,,,344,,
Sheffield,E08000019,Upper tier local authority,2020-04-03,43.0,,,924,,
Rotherham,E08000018,Upper tier local authority,2020-04-03,18.0,,,239,,
Doncaster,E08000017,Upper tier local authority,2020-04-03,16.0,,,171,,
Barnsley,E08000016,Upper tier local authority,2020-04-03,9.0,,,228,,
Wirral,E08000015,Upper tier local authority,2020-04-03,44.0,,,253,,
Sefton,E08000014,Upper tier local authority,2020-04-03,45.0,,,262,,
St. Helens,E08000013,Upper tier local authority,2020-04-03,30.0,,,222,,
Liverpool,E08000012,Upper tier local authority,2020-04-03,59.0,,,509,,
Knowsley,E08000011,Upper tier local authority,2020-04-03,22.0,,,160,,
Wigan,E08000010,Upper tier local authority,2020-04-03,24.0,,,185,,
Trafford,E08000009,Upper tier local authority,2020-04-03,26.0,,,227,,
Tameside,E08000008,Upper tier local authority,2020-04-03,13.0,,,162,,
Stockport,E08000007,Upper tier local authority,2020-04-03,31.0,,,252,,
Salford,E08000006,Upper tier local authority,2020-04-03,12.0,,,242,,
Rochdale,E08000005,Upper tier local authority,2020-04-03,16.0,,,167,,
Oldham,E08000004,Upper tier local authority,2020-04-03,20.0,,,216,,
Manchester,E08000003,Upper tier local authority,2020-04-03,30.0,,,320,,
Bury,E08000002,Upper tier local authority,2020-04-03,18.0,,,142,,
Bolton,E08000001,Upper tier local authority,2020-04-03,35.0,,,179,,
Dorset,E06000059,Upper tier local authority,2020-04-03,15.0,,,122,,
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-04-03,11.0,,,115,,
Northumberland,E06000057,Upper tier local authority,2020-04-03,22.0,,,181,,
Central Bedfordshire,E06000056,Upper tier local authority,2020-04-03,14.0,,,172,,
Bedford,E06000055,Upper tier local authority,2020-04-03,20.0,,,133,,
Wiltshire,E06000054,Upper tier local authority,2020-04-03,15.0,,,153,,
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-04-03,18.0,,,181,,
Shropshire,E06000051,Upper tier local authority,2020-04-03,19.0,,,165,,
Cheshire West and Chester,E06000050,Upper tier local authority,2020-04-03,36.0,,,219,,
Cheshire East,E06000049,Upper tier local authority,2020-04-03,14.0,,,201,,
County Durham,E06000047,Upper tier local authority,2020-04-03,37.0,,,273,,
Isle of Wight,E06000046,Upper tier local authority,2020-04-03,1.0,,,28,,
Southampton,E06000045,Upper tier local authority,2020-04-03,9.0,,,166,,
Portsmouth,E06000044,Upper tier local authority,2020-04-03,10.0,,,106,,
Brighton and Hove,E06000043,Upper tier local authority,2020-04-03,11.0,,,139,,
Milton Keynes,E06000042,Upper tier local authority,2020-04-03,12.0,,,187,,
Wokingham,E06000041,Upper tier local authority,2020-04-03,8.0,,,110,,
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-04-03,4.0,,,107,,
Slough,E06000039,Upper tier local authority,2020-04-03,10.0,,,153,,
Reading,E06000038,Upper tier local authority,2020-04-03,8.0,,,112,,
West Berkshire,E06000037,Upper tier local authority,2020-04-03,9.0,,,101,,
Bracknell Forest,E06000036,Upper tier local authority,2020-04-03,10.0,,,69,,
Medway,E06000035,Upper tier local authority,2020-04-03,15.0,,,208,,
Thurrock,E06000034,Upper tier local authority,2020-04-03,5.0,,,125,,
Southend-on-Sea,E06000033,Upper tier local authority,2020-04-03,18.0,,,135,,
Luton,E06000032,Upper tier local authority,2020-04-03,18.0,,,209,,
Peterborough,E06000031,Upper tier local authority,2020-04-03,10.0,,,71,,
Swindon,E06000030,Upper tier local authority,2020-04-03,7.0,,,73,,
Plymouth,E06000026,Upper tier local authority,2020-04-03,14.0,,,92,,
South Gloucestershire,E06000025,Upper tier local authority,2020-04-03,10.0,,,127,,
North Somerset,E06000024,Upper tier local authority,2020-04-03,8.0,,,77,,
"Bristol, City of",E06000023,Upper tier local authority,2020-04-03,20.0,,,203,,
Bath and North East Somerset,E06000022,Upper tier local authority,2020-04-03,4.0,,,65,,
Stoke-on-Trent,E06000021,Upper tier local authority,2020-04-03,11.0,,,108,,
Telford and Wrekin,E06000020,Upper tier local authority,2020-04-03,7.0,,,85,,
"Herefordshire, County of",E06000019,Upper tier local authority,2020-04-03,5.0,,,64,,
Nottingham,E06000018,Upper tier local authority,2020-04-03,16.0,,,185,,
Rutland,E06000017,Upper tier local authority,2020-04-03,1.0,,,7,,
Leicester,E06000016,Upper tier local authority,2020-04-03,26.0,,,217,,
Derby,E06000015,Upper tier local authority,2020-04-03,22.0,,,282,,
York,E06000014,Upper tier local authority,2020-04-03,8.0,,,70,,
North Lincolnshire,E06000013,Upper tier local authority,2020-04-03,13.0,,,59,,
North East Lincolnshire,E06000012,Upper tier local authority,2020-04-03,10.0,,,47,,
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-04-03,12.0,,,105,,
"Kingston upon Hull, City of",E06000010,Upper tier local authority,2020-04-03,10.0,,,44,,
Blackpool,E06000009,Upper tier local authority,2020-04-03,8.0,,,75,,
Blackburn with Darwen,E06000008,Upper tier local authority,2020-04-03,9.0,,,75,,
Warrington,E06000007,Upper tier local authority,2020-04-03,16.0,,,145,,
Halton,E06000006,Upper tier local authority,2020-04-03,18.0,,,97,,
Darlington,E06000005,Upper tier local authority,2020-04-03,6.0,,,43,,
Stockton-on-Tees,E06000004,Upper tier local authority,2020-04-03,16.0,,,113,,
Redcar and Cleveland,E06000003,Upper tier local authority,2020-04-03,17.0,,,98,,
Middlesbrough,E06000002,Upper tier local authority,2020-04-03,26.0,,,149,,
Hartlepool,E06000001,Upper tier local authority,2020-04-03,5.0,,,30,,
England,E92000001,Nation,2020-04-02,4006.0,4008.0,-2.0,40749,40756.0,-7.0
South West,E12000009,Region,2020-04-02,182.0,,,1750,,
South East,E12000008,Region,2020-04-02,475.0,,,5302,,
London,E12000007,Region,2020-04-02,1024.0,,,12080,,
East of England,E12000006,Region,2020-04-02,365.0,,,3313,,
West Midlands,E12000005,Region,2020-04-02,447.0,,,4705,,
East Midlands,E12000004,Region,2020-04-02,213.0,,,2506,,
Yorkshire and The Humber,E12000003,Region,2020-04-02,241.0,,,2867,,
North West,E12000002,Region,2020-04-02,680.0,,,5236,,
North East,E12000001,Region,2020-04-02,217.0,,,1696,,
Worcestershire,E10000034,Upper tier local authority,2020-04-02,31.0,,,386,,
West Sussex,E10000032,Upper tier local authority,2020-04-02,21.0,,,314,,
Warwickshire,E10000031,Upper tier local authority,2020-04-02,51.0,,,387,,
Surrey,E10000030,Upper tier local authority,2020-04-02,70.0,,,921,,
Suffolk,E10000029,Upper tier local authority,2020-04-02,21.0,,,240,,
Staffordshire,E10000028,Upper tier local authority,2020-04-02,58.0,,,530,,
Somerset,E10000027,Upper tier local authority,2020-04-02,19.0,,,105,,
Oxfordshire,E10000025,Upper tier local authority,2020-04-02,70.0,,,442,,
Nottinghamshire,E10000024,Upper tier local authority,2020-04-02,40.0,,,407,,
North Yorkshire,E10000023,Upper tier local authority,2020-04-02,19.0,,,235,,
Northamptonshire,E10000021,Upper tier local authority,2020-04-02,51.0,,,417,,
Norfolk,E10000020,Upper tier local authority,2020-04-02,27.0,,,279,,
Lincolnshire,E10000019,Upper tier local authority,2020-04-02,14.0,,,245,,
Leicestershire,E10000018,Upper tier local authority,2020-04-02,19.0,,,316,,
Lancashire,E10000017,Upper tier local authority,2020-04-02,94.0,,,752,,
Kent,E10000016,Upper tier local authority,2020-04-02,82.0,,,830,,
Hertfordshire,E10000015,Upper tier local authority,2020-04-02,102.0,,,891,,
Hampshire,E10000014,Upper tier local authority,2020-04-02,87.0,,,936,,
Gloucestershire,E10000013,Upper tier local authority,2020-04-02,31.0,,,305,,
Essex,E10000012,Upper tier local authority,2020-04-02,100.0,,,907,,
East Sussex,E10000011,Upper tier local authority,2020-04-02,17.0,,,182,,
Devon,E10000008,Upper tier local authority,2020-04-02,23.0,,,200,,
Derbyshire,E10000007,Upper tier local authority,2020-04-02,26.0,,,495,,
Cumbria,E10000006,Upper tier local authority,2020-04-02,67.0,,,700,,
Cambridgeshire,E10000003,Upper tier local authority,2020-04-02,22.0,,,236,,
Buckinghamshire,E10000002,Upper tier local authority,2020-04-02,32.0,,,298,,
Westminster,E09000033,Upper tier local authority,2020-04-02,17.0,,,360,,
Wandsworth,E09000032,Upper tier local authority,2020-04-02,38.0,,,531,,
Waltham Forest,E09000031,Upper tier local authority,2020-04-02,27.0,,,344,,
Tower Hamlets,E09000030,Upper tier local authority,2020-04-02,26.0,,,311,,
Sutton,E09000029,Upper tier local authority,2020-04-02,29.0,,,277,,
Southwark,E09000028,Upper tier local authority,2020-04-02,40.0,,,641,,
Richmond upon Thames,E09000027,Upper tier local authority,2020-04-02,8.0,,,199,,
Redbridge,E09000026,Upper tier local authority,2020-04-02,28.0,,,291,,
Newham,E09000025,Upper tier local authority,2020-04-02,34.0,,,444,,
Merton,E09000024,Upper tier local authority,2020-04-02,33.0,,,335,,
Lewisham,E09000023,Upper tier local authority,2020-04-02,53.0,,,446,,
Lambeth,E09000022,Upper tier local authority,2020-04-02,41.0,,,640,,
Kingston upon Thames,E09000021,Upper tier local authority,2020-04-02,16.0,,,176,,
Kensington and Chelsea,E09000020,Upper tier local authority,2020-04-02,20.0,,,263,,
Islington,E09000019,Upper tier local authority,2020-04-02,22.0,,,249,,
Hounslow,E09000018,Upper tier local authority,2020-04-02,33.0,,,321,,
Hillingdon,E09000017,Upper tier local authority,2020-04-02,17.0,,,314,,
Havering,E09000016,Upper tier local authority,2020-04-02,30.0,,,235,,
Harrow,E09000015,Upper tier local authority,2020-04-02,31.0,,,447,,
Haringey,E09000014,Upper tier local authority,2020-04-02,27.0,,,286,,
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-04-02,22.0,,,260,,
Hackney,E09000012,Upper tier local authority,2020-04-02,38.0,,,323,,
Greenwich,E09000011,Upper tier local authority,2020-04-02,23.0,,,303,,
Enfield,E09000010,Upper tier local authority,2020-04-02,26.0,,,342,,
Ealing,E09000009,Upper tier local authority,2020-04-02,41.0,,,488,,
Croydon,E09000008,Upper tier local authority,2020-04-02,80.0,,,650,,
Camden,E09000007,Upper tier local authority,2020-04-02,25.0,,,289,,
Bromley,E09000006,Upper tier local authority,2020-04-02,37.0,,,497,,
Brent,E09000005,Upper tier local authority,2020-04-02,58.0,,,701,,
Bexley,E09000004,Upper tier local authority,2020-04-02,17.0,,,247,,
Barnet,E09000003,Upper tier local authority,2020-04-02,65.0,,,652,,
Barking and Dagenham,E09000002,Upper tier local authority,2020-04-02,22.0,,,207,,
Gateshead,E08000037,Upper tier local authority,2020-04-02,23.0,,,158,,
Wakefield,E08000036,Upper tier local authority,2020-04-02,17.0,,,150,,
Leeds,E08000035,Upper tier local authority,2020-04-02,30.0,,,298,,
Kirklees,E08000034,Upper tier local authority,2020-04-02,22.0,,,173,,
Calderdale,E08000033,Upper tier local authority,2020-04-02,11.0,,,74,,
Bradford,E08000032,Upper tier local authority,2020-04-02,19.0,,,189,,
Wolverhampton,E08000031,Upper tier local authority,2020-04-02,17.0,,,296,,
Walsall,E08000030,Upper tier local authority,2020-04-02,48.0,,,357,,
Solihull,E08000029,Upper tier local authority,2020-04-02,25.0,,,208,,
Sandwell,E08000028,Upper tier local authority,2020-04-02,37.0,,,346,,
Dudley,E08000027,Upper tier local authority,2020-04-02,30.0,,,286,,
Coventry,E08000026,Upper tier local authority,2020-04-02,20.0,,,255,,
Birmingham,E08000025,Upper tier local authority,2020-04-02,102.0,,,1274,,
Sunderland,E08000024,Upper tier local authority,2020-04-02,37.0,,,243,,
South Tyneside,E08000023,Upper tier local authority,2020-04-02,13.0,,,82,,
North Tyneside,E08000022,Upper tier local authority,2020-04-02,14.0,,,143,,
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-04-02,31.0,,,312,,
Sheffield,E08000019,Upper tier local authority,2020-04-02,52.0,,,881,,
Rotherham,E08000018,Upper tier local authority,2020-04-02,15.0,,,221,,
Doncaster,E08000017,Upper tier local authority,2020-04-02,11.0,,,155,,
Barnsley,E08000016,Upper tier local authority,2020-04-02,14.0,,,219,,
Wirral,E08000015,Upper tier local authority,2020-04-02,52.0,,,209,,
Sefton,E08000014,Upper tier local authority,2020-04-02,32.0,,,217,,
St. Helens,E08000013,Upper tier local authority,2020-04-02,26.0,,,192,,
Liverpool,E08000012,Upper tier local authority,2020-04-02,55.0,,,450,,
Knowsley,E08000011,Upper tier local authority,2020-04-02,22.0,,,138,,
Wigan,E08000010,Upper tier local authority,2020-04-02,24.0,,,161,,
Trafford,E08000009,Upper tier local authority,2020-04-02,27.0,,,201,,
Tameside,E08000008,Upper tier local authority,2020-04-02,18.0,,,149,,
Stockport,E08000007,Upper tier local authority,2020-04-02,28.0,,,221,,
Salford,E08000006,Upper tier local authority,2020-04-02,21.0,,,230,,
Rochdale,E08000005,Upper tier local authority,2020-04-02,9.0,,,151,,
Oldham,E08000004,Upper tier local authority,2020-04-02,23.0,,,196,,
Manchester,E08000003,Upper tier local authority,2020-04-02,34.0,,,290,,
Bury,E08000002,Upper tier local authority,2020-04-02,8.0,,,124,,
Bolton,E08000001,Upper tier local authority,2020-04-02,17.0,,,144,,
Dorset,E06000059,Upper tier local authority,2020-04-02,10.0,,,107,,
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-04-02,12.0,,,104,,
Northumberland,E06000057,Upper tier local authority,2020-04-02,24.0,,,159,,
Central Bedfordshire,E06000056,Upper tier local authority,2020-04-02,22.0,,,158,,
Bedford,E06000055,Upper tier local authority,2020-04-02,12.0,,,113,,
Wiltshire,E06000054,Upper tier local authority,2020-04-02,10.0,,,138,,
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-04-02,17.0,,,163,,
Shropshire,E06000051,Upper tier local authority,2020-04-02,8.0,,,146,,
Cheshire West and Chester,E06000050,Upper tier local authority,2020-04-02,26.0,,,183,,
Cheshire East,E06000049,Upper tier local authority,2020-04-02,28.0,,,187,,
County Durham,E06000047,Upper tier local authority,2020-04-02,36.0,,,236,,
Isle of Wight,E06000046,Upper tier local authority,2020-04-02,1.0,,,27,,
Southampton,E06000045,Upper tier local authority,2020-04-02,17.0,,,157,,
Portsmouth,E06000044,Upper tier local authority,2020-04-02,5.0,,,96,,
Brighton and Hove,E06000043,Upper tier local authority,2020-04-02,12.0,,,128,,
Milton Keynes,E06000042,Upper tier local authority,2020-04-02,12.0,,,175,,
Wokingham,E06000041,Upper tier local authority,2020-04-02,2.0,,,102,,
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-04-02,4.0,,,103,,
Slough,E06000039,Upper tier local authority,2020-04-02,3.0,,,143,,
Reading,E06000038,Upper tier local authority,2020-04-02,8.0,,,104,,
West Berkshire,E06000037,Upper tier local authority,2020-04-02,5.0,,,92,,
Bracknell Forest,E06000036,Upper tier local authority,2020-04-02,3.0,,,59,,
Medway,E06000035,Upper tier local authority,2020-04-02,24.0,,,193,,
Thurrock,E06000034,Upper tier local authority,2020-04-02,17.0,,,120,,
Southend-on-Sea,E06000033,Upper tier local authority,2020-04-02,14.0,,,117,,
Luton,E06000032,Upper tier local authority,2020-04-02,23.0,,,191,,
Peterborough,E06000031,Upper tier local authority,2020-04-02,5.0,,,61,,
Swindon,E06000030,Upper tier local authority,2020-04-02,12.0,,,66,,
Torbay,E06000027,Upper tier local authority,2020-04-02,2.0,,,54,,
Plymouth,E06000026,Upper tier local authority,2020-04-02,12.0,,,78,,
South Gloucestershire,E06000025,Upper tier local authority,2020-04-02,9.0,,,117,,
North Somerset,E06000024,Upper tier local authority,2020-04-02,6.0,,,69,,
"Bristol, City of",E06000023,Upper tier local authority,2020-04-02,15.0,,,183,,
Bath and North East Somerset,E06000022,Upper tier local authority,2020-04-02,4.0,,,61,,
Stoke-on-Trent,E06000021,Upper tier local authority,2020-04-02,9.0,,,97,,
Telford and Wrekin,E06000020,Upper tier local authority,2020-04-02,7.0,,,78,,
"Herefordshire, County of",E06000019,Upper tier local authority,2020-04-02,4.0,,,59,,
Nottingham,E06000018,Upper tier local authority,2020-04-02,20.0,,,169,,
Leicester,E06000016,Upper tier local authority,2020-04-02,24.0,,,191,,
Derby,E06000015,Upper tier local authority,2020-04-02,19.0,,,260,,
York,E06000014,Upper tier local authority,2020-04-02,11.0,,,62,,
North Lincolnshire,E06000013,Upper tier local authority,2020-04-02,4.0,,,46,,
North East Lincolnshire,E06000012,Upper tier local authority,2020-04-02,1.0,,,37,,
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-04-02,7.0,,,93,,
"Kingston upon Hull, City of",E06000010,Upper tier local authority,2020-04-02,8.0,,,34,,
Blackpool,E06000009,Upper tier local authority,2020-04-02,18.0,,,67,,
Blackburn with Darwen,E06000008,Upper tier local authority,2020-04-02,12.0,,,66,,
Warrington,E06000007,Upper tier local authority,2020-04-02,25.0,,,129,,
Halton,E06000006,Upper tier local authority,2020-04-02,14.0,,,79,,
Darlington,E06000005,Upper tier local authority,2020-04-02,5.0,,,37,,
Stockton-on-Tees,E06000004,Upper tier local authority,2020-04-02,12.0,,,97,,
Redcar and Cleveland,E06000003,Upper tier local authority,2020-04-02,7.0,,,81,,
Middlesbrough,E06000002,Upper tier local authority,2020-04-02,13.0,,,123,,
Hartlepool,E06000001,Upper tier local authority,2020-04-02,2.0,,,25,,
England,E92000001,Nation,2020-04-01,4085.0,4088.0,-3.0,36743,36748.0,-5.0
South West,E12000009,Region,2020-04-01,182.0,,,1568,,
South East,E12000008,Region,2020-04-01,546.0,,,4827,,
London,E12000007,Region,2020-04-01,961.0,,,11056,,
East of England,E12000006,Region,2020-04-01,340.0,,,2948,,
West Midlands,E12000005,Region,2020-04-01,411.0,,,4258,,
East Midlands,E12000004,Region,2020-04-01,296.0,,,2293,,
Yorkshire and The Humber,E12000003,Region,2020-04-01,298.0,,,2626,,
North West,E12000002,Region,2020-04-01,618.0,,,4556,,
North East,E12000001,Region,2020-04-01,307.0,,,1479,,
Worcestershire,E10000034,Upper tier local authority,2020-04-01,34.0,,,355,,
West Sussex,E10000032,Upper tier local authority,2020-04-01,25.0,,,293,,
Warwickshire,E10000031,Upper tier local authority,2020-04-01,29.0,,,336,,
Surrey,E10000030,Upper tier local authority,2020-04-01,92.0,,,851,,
Suffolk,E10000029,Upper tier local authority,2020-04-01,29.0,,,219,,
Staffordshire,E10000028,Upper tier local authority,2020-04-01,54.0,,,472,,
Somerset,E10000027,Upper tier local authority,2020-04-01,8.0,,,86,,
Oxfordshire,E10000025,Upper tier local authority,2020-04-01,42.0,,,372,,
Nottinghamshire,E10000024,Upper tier local authority,2020-04-01,34.0,,,367,,
North Yorkshire,E10000023,Upper tier local authority,2020-04-01,32.0,,,216,,
Northamptonshire,E10000021,Upper tier local authority,2020-04-01,54.0,,,366,,
Norfolk,E10000020,Upper tier local authority,2020-04-01,22.0,,,252,,
Lincolnshire,E10000019,Upper tier local authority,2020-04-01,33.0,,,231,,
Leicestershire,E10000018,Upper tier local authority,2020-04-01,45.0,,,297,,
Lancashire,E10000017,Upper tier local authority,2020-04-01,91.0,,,658,,
Kent,E10000016,Upper tier local authority,2020-04-01,111.0,,,748,,
Hertfordshire,E10000015,Upper tier local authority,2020-04-01,84.0,,,789,,
Hampshire,E10000014,Upper tier local authority,2020-04-01,71.0,,,849,,
Gloucestershire,E10000013,Upper tier local authority,2020-04-01,34.0,,,274,,
Essex,E10000012,Upper tier local authority,2020-04-01,108.0,,,807,,
East Sussex,E10000011,Upper tier local authority,2020-04-01,21.0,,,165,,
Devon,E10000008,Upper tier local authority,2020-04-01,25.0,,,177,,
Derbyshire,E10000007,Upper tier local authority,2020-04-01,51.0,,,469,,
Cumbria,E10000006,Upper tier local authority,2020-04-01,74.0,,,633,,
Cambridgeshire,E10000003,Upper tier local authority,2020-04-01,13.0,,,214,,
Buckinghamshire,E10000002,Upper tier local authority,2020-04-01,19.0,,,266,,
Westminster,E09000033,Upper tier local authority,2020-04-01,18.0,,,343,,
Wandsworth,E09000032,Upper tier local authority,2020-04-01,37.0,,,493,,
Waltham Forest,E09000031,Upper tier local authority,2020-04-01,25.0,,,317,,
Tower Hamlets,E09000030,Upper tier local authority,2020-04-01,24.0,,,285,,
Sutton,E09000029,Upper tier local authority,2020-04-01,37.0,,,248,,
Southwark,E09000028,Upper tier local authority,2020-04-01,56.0,,,601,,
Richmond upon Thames,E09000027,Upper tier local authority,2020-04-01,15.0,,,191,,
Redbridge,E09000026,Upper tier local authority,2020-04-01,22.0,,,263,,
Newham,E09000025,Upper tier local authority,2020-04-01,40.0,,,410,,
Merton,E09000024,Upper tier local authority,2020-04-01,27.0,,,302,,
Lewisham,E09000023,Upper tier local authority,2020-04-01,35.0,,,393,,
Lambeth,E09000022,Upper tier local authority,2020-04-01,49.0,,,599,,
Kingston upon Thames,E09000021,Upper tier local authority,2020-04-01,9.0,,,160,,
Kensington and Chelsea,E09000020,Upper tier local authority,2020-04-01,16.0,,,243,,
Islington,E09000019,Upper tier local authority,2020-04-01,17.0,,,227,,
Hounslow,E09000018,Upper tier local authority,2020-04-01,32.0,,,288,,
Hillingdon,E09000017,Upper tier local authority,2020-04-01,22.0,,,297,,
Havering,E09000016,Upper tier local authority,2020-04-01,29.0,,,205,,
Harrow,E09000015,Upper tier local authority,2020-04-01,23.0,,,416,,
Haringey,E09000014,Upper tier local authority,2020-04-01,22.0,,,259,,
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-04-01,26.0,,,238,,
Hackney,E09000012,Upper tier local authority,2020-04-01,32.0,,,285,,
Greenwich,E09000011,Upper tier local authority,2020-04-01,29.0,,,280,,
Enfield,E09000010,Upper tier local authority,2020-04-01,27.0,,,316,,
Ealing,E09000009,Upper tier local authority,2020-04-01,27.0,,,447,,
Croydon,E09000008,Upper tier local authority,2020-04-01,55.0,,,570,,
Camden,E09000007,Upper tier local authority,2020-04-01,19.0,,,264,,
Bromley,E09000006,Upper tier local authority,2020-04-01,49.0,,,460,,
Brent,E09000005,Upper tier local authority,2020-04-01,55.0,,,643,,
Bexley,E09000004,Upper tier local authority,2020-04-01,29.0,,,230,,
Barnet,E09000003,Upper tier local authority,2020-04-01,37.0,,,587,,
Barking and Dagenham,E09000002,Upper tier local authority,2020-04-01,21.0,,,185,,
Gateshead,E08000037,Upper tier local authority,2020-04-01,33.0,,,135,,
Wakefield,E08000036,Upper tier local authority,2020-04-01,17.0,,,133,,
Leeds,E08000035,Upper tier local authority,2020-04-01,31.0,,,268,,
Kirklees,E08000034,Upper tier local authority,2020-04-01,24.0,,,151,,
Calderdale,E08000033,Upper tier local authority,2020-04-01,6.0,,,63,,
Bradford,E08000032,Upper tier local authority,2020-04-01,21.0,,,170,,
Wolverhampton,E08000031,Upper tier local authority,2020-04-01,19.0,,,279,,
Walsall,E08000030,Upper tier local authority,2020-04-01,36.0,,,309,,
Solihull,E08000029,Upper tier local authority,2020-04-01,15.0,,,183,,
Sandwell,E08000028,Upper tier local authority,2020-04-01,30.0,,,309,,
Dudley,E08000027,Upper tier local authority,2020-04-01,18.0,,,256,,
Coventry,E08000026,Upper tier local authority,2020-04-01,28.0,,,235,,
Birmingham,E08000025,Upper tier local authority,2020-04-01,108.0,,,1172,,
Sunderland,E08000024,Upper tier local authority,2020-04-01,43.0,,,206,,
South Tyneside,E08000023,Upper tier local authority,2020-04-01,9.0,,,69,,
North Tyneside,E08000022,Upper tier local authority,2020-04-01,35.0,,,129,,
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-04-01,41.0,,,281,,
Sheffield,E08000019,Upper tier local authority,2020-04-01,63.0,,,829,,
Rotherham,E08000018,Upper tier local authority,2020-04-01,22.0,,,206,,
Doncaster,E08000017,Upper tier local authority,2020-04-01,17.0,,,144,,
Barnsley,E08000016,Upper tier local authority,2020-04-01,26.0,,,205,,
Wirral,E08000015,Upper tier local authority,2020-04-01,18.0,,,157,,
Sefton,E08000014,Upper tier local authority,2020-04-01,28.0,,,185,,
St. Helens,E08000013,Upper tier local authority,2020-04-01,29.0,,,166,,
Liverpool,E08000012,Upper tier local authority,2020-04-01,48.0,,,395,,
Knowsley,E08000011,Upper tier local authority,2020-04-01,18.0,,,116,,
Wigan,E08000010,Upper tier local authority,2020-04-01,13.0,,,137,,
Trafford,E08000009,Upper tier local authority,2020-04-01,28.0,,,174,,
Tameside,E08000008,Upper tier local authority,2020-04-01,15.0,,,131,,
Stockport,E08000007,Upper tier local authority,2020-04-01,33.0,,,193,,
Salford,E08000006,Upper tier local authority,2020-04-01,18.0,,,209,,
Rochdale,E08000005,Upper tier local authority,2020-04-01,16.0,,,142,,
Oldham,E08000004,Upper tier local authority,2020-04-01,22.0,,,173,,
Manchester,E08000003,Upper tier local authority,2020-04-01,28.0,,,256,,
Bury,E08000002,Upper tier local authority,2020-04-01,16.0,,,116,,
Bolton,E08000001,Upper tier local authority,2020-04-01,25.0,,,127,,
Dorset,E06000059,Upper tier local authority,2020-04-01,15.0,,,97,,
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-04-01,15.0,,,92,,
Northumberland,E06000057,Upper tier local authority,2020-04-01,40.0,,,135,,
Central Bedfordshire,E06000056,Upper tier local authority,2020-04-01,19.0,,,136,,
Bedford,E06000055,Upper tier local authority,2020-04-01,16.0,,,101,,
Wiltshire,E06000054,Upper tier local authority,2020-04-01,10.0,,,128,,
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-04-01,20.0,,,146,,
Shropshire,E06000051,Upper tier local authority,2020-04-01,13.0,,,138,,
Cheshire West and Chester,E06000050,Upper tier local authority,2020-04-01,29.0,,,157,,
Cheshire East,E06000049,Upper tier local authority,2020-04-01,31.0,,,159,,
County Durham,E06000047,Upper tier local authority,2020-04-01,52.0,,,200,,
Isle of Wight,E06000046,Upper tier local authority,2020-04-01,7.0,,,26,,
Southampton,E06000045,Upper tier local authority,2020-04-01,14.0,,,140,,
Portsmouth,E06000044,Upper tier local authority,2020-04-01,6.0,,,91,,
Brighton and Hove,E06000043,Upper tier local authority,2020-04-01,19.0,,,116,,
Milton Keynes,E06000042,Upper tier local authority,2020-04-01,14.0,,,163,,
Wokingham,E06000041,Upper tier local authority,2020-04-01,14.0,,,100,,
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-04-01,9.0,,,99,,
Slough,E06000039,Upper tier local authority,2020-04-01,11.0,,,140,,
Reading,E06000038,Upper tier local authority,2020-04-01,14.0,,,96,,
West Berkshire,E06000037,Upper tier local authority,2020-04-01,14.0,,,87,,
