Area name,Area code,Area type,Specimen date,Daily lab-confirmed cases,Previously reported daily cases,Change in daily cases,Cumulative lab-confirmed cases,Previously reported cumulative cases,Change in cumulative cases
Richmond upon Thames,E09000027,Upper tier local authority,2020-03-12,1.0,,,4,,
Newham,E09000025,Upper tier local authority,2020-03-12,2.0,,,7,,
Merton,E09000024,Upper tier local authority,2020-03-12,3.0,,,20,,
Lewisham,E09000023,Upper tier local authority,2020-03-12,9.0,,,18,,
Lambeth,E09000022,Upper tier local authority,2020-03-12,4.0,,,33,,
Kingston upon Thames,E09000021,Upper tier local authority,2020-03-12,1.0,,,4,,
Kensington and Chelsea,E09000020,Upper tier local authority,2020-03-12,6.0,,,49,,
Islington,E09000019,Upper tier local authority,2020-03-12,10.0,,,16,,
Hounslow,E09000018,Upper tier local authority,2020-03-12,1.0,,,13,,
Hillingdon,E09000017,Upper tier local authority,2020-03-12,4.0,,,14,,
Havering,E09000016,Upper tier local authority,2020-03-12,1.0,,,6,,
Harrow,E09000015,Upper tier local authority,2020-03-12,8.0,,,20,,
Haringey,E09000014,Upper tier local authority,2020-03-12,7.0,,,19,,
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-03-12,1.0,,,21,,
Hackney,E09000012,Upper tier local authority,2020-03-12,6.0,,,20,,
Greenwich,E09000011,Upper tier local authority,2020-03-12,6.0,,,14,,
Enfield,E09000010,Upper tier local authority,2020-03-12,6.0,,,17,,
Ealing,E09000009,Upper tier local authority,2020-03-12,4.0,,,27,,
Croydon,E09000008,Upper tier local authority,2020-03-12,8.0,,,15,,
Camden,E09000007,Upper tier local authority,2020-03-12,5.0,,,25,,
Bromley,E09000006,Upper tier local authority,2020-03-12,6.0,,,16,,
Brent,E09000005,Upper tier local authority,2020-03-12,10.0,,,30,,
Bexley,E09000004,Upper tier local authority,2020-03-12,5.0,,,13,,
Barnet,E09000003,Upper tier local authority,2020-03-12,5.0,,,32,,
Barking and Dagenham,E09000002,Upper tier local authority,2020-03-12,4.0,,,8,,
Gateshead,E08000037,Upper tier local authority,2020-03-12,1.0,,,1,,
Wakefield,E08000036,Upper tier local authority,2020-03-12,4.0,,,5,,
Leeds,E08000035,Upper tier local authority,2020-03-12,1.0,,,12,,
Bradford,E08000032,Upper tier local authority,2020-03-12,2.0,,,5,,
Wolverhampton,E08000031,Upper tier local authority,2020-03-12,5.0,,,18,,
Walsall,E08000030,Upper tier local authority,2020-03-12,7.0,,,14,,
Sandwell,E08000028,Upper tier local authority,2020-03-12,4.0,,,6,,
Dudley,E08000027,Upper tier local authority,2020-03-12,4.0,,,8,,
Coventry,E08000026,Upper tier local authority,2020-03-12,2.0,,,7,,
Birmingham,E08000025,Upper tier local authority,2020-03-12,7.0,,,22,,
Sheffield,E08000019,Upper tier local authority,2020-03-12,2.0,,,20,,
Wirral,E08000015,Upper tier local authority,2020-03-12,1.0,,,5,,
Sefton,E08000014,Upper tier local authority,2020-03-12,2.0,,,3,,
Liverpool,E08000012,Upper tier local authority,2020-03-12,3.0,,,9,,
Knowsley,E08000011,Upper tier local authority,2020-03-12,1.0,,,1,,
Wigan,E08000010,Upper tier local authority,2020-03-12,1.0,,,5,,
Trafford,E08000009,Upper tier local authority,2020-03-12,3.0,,,10,,
Tameside,E08000008,Upper tier local authority,2020-03-12,4.0,,,7,,
Stockport,E08000007,Upper tier local authority,2020-03-12,1.0,,,6,,
Salford,E08000006,Upper tier local authority,2020-03-12,1.0,,,2,,
Oldham,E08000004,Upper tier local authority,2020-03-12,1.0,,,7,,
Bolton,E08000001,Upper tier local authority,2020-03-12,1.0,,,6,,
Dorset,E06000059,Upper tier local authority,2020-03-12,2.0,,,4,,
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-03-12,3.0,,,8,,
Wiltshire,E06000054,Upper tier local authority,2020-03-12,1.0,,,9,,
Shropshire,E06000051,Upper tier local authority,2020-03-12,10.0,,,22,,
Cheshire West and Chester,E06000050,Upper tier local authority,2020-03-12,1.0,,,6,,
Cheshire East,E06000049,Upper tier local authority,2020-03-12,3.0,,,5,,
Portsmouth,E06000044,Upper tier local authority,2020-03-12,1.0,,,2,,
Milton Keynes,E06000042,Upper tier local authority,2020-03-12,1.0,,,4,,
Wokingham,E06000041,Upper tier local authority,2020-03-12,2.0,,,10,,
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-03-12,4.0,,,11,,
Slough,E06000039,Upper tier local authority,2020-03-12,6.0,,,16,,
Reading,E06000038,Upper tier local authority,2020-03-12,1.0,,,3,,
West Berkshire,E06000037,Upper tier local authority,2020-03-12,2.0,,,3,,
Medway,E06000035,Upper tier local authority,2020-03-12,1.0,,,8,,
Southend-on-Sea,E06000033,Upper tier local authority,2020-03-12,1.0,,,3,,
South Gloucestershire,E06000025,Upper tier local authority,2020-03-12,3.0,,,9,,
North Somerset,E06000024,Upper tier local authority,2020-03-12,5.0,,,11,,
"Bristol, City of",E06000023,Upper tier local authority,2020-03-12,1.0,,,5,,
Bath and North East Somerset,E06000022,Upper tier local authority,2020-03-12,2.0,,,3,,
Stoke-on-Trent,E06000021,Upper tier local authority,2020-03-12,2.0,,,2,,
Nottingham,E06000018,Upper tier local authority,2020-03-12,3.0,,,10,,
Leicester,E06000016,Upper tier local authority,2020-03-12,1.0,,,2,,
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-03-12,2.0,,,6,,
Blackpool,E06000009,Upper tier local authority,2020-03-12,1.0,,,2,,
Warrington,E06000007,Upper tier local authority,2020-03-12,2.0,,,3,,
Halton,E06000006,Upper tier local authority,2020-03-12,2.0,,,2,,
Darlington,E06000005,Upper tier local authority,2020-03-12,1.0,,,2,,
England,E92000001,Nation,2020-03-11,365.0,365.0,0.0,1154,1154.0,0.0
South West,E12000009,Region,2020-03-11,19.0,,,83,,
South East,E12000008,Region,2020-03-11,46.0,,,169,,
London,E12000007,Region,2020-03-11,183.0,,,461,,
East of England,E12000006,Region,2020-03-11,14.0,,,64,,
West Midlands,E12000005,Region,2020-03-11,40.0,,,96,,
East Midlands,E12000004,Region,2020-03-11,25.0,,,79,,
Yorkshire and The Humber,E12000003,Region,2020-03-11,10.0,,,63,,
North West,E12000002,Region,2020-03-11,17.0,,,86,,
North East,E12000001,Region,2020-03-11,1.0,,,15,,
Worcestershire,E10000034,Upper tier local authority,2020-03-11,4.0,,,10,,
West Sussex,E10000032,Upper tier local authority,2020-03-11,2.0,,,7,,
Warwickshire,E10000031,Upper tier local authority,2020-03-11,2.0,,,13,,
Surrey,E10000030,Upper tier local authority,2020-03-11,5.0,,,21,,
Suffolk,E10000029,Upper tier local authority,2020-03-11,1.0,,,4,,
Staffordshire,E10000028,Upper tier local authority,2020-03-11,1.0,,,7,,
Somerset,E10000027,Upper tier local authority,2020-03-11,2.0,,,5,,
Oxfordshire,E10000025,Upper tier local authority,2020-03-11,5.0,,,23,,
Nottinghamshire,E10000024,Upper tier local authority,2020-03-11,6.0,,,15,,
Northamptonshire,E10000021,Upper tier local authority,2020-03-11,4.0,,,12,,
Norfolk,E10000020,Upper tier local authority,2020-03-11,1.0,,,2,,
Lincolnshire,E10000019,Upper tier local authority,2020-03-11,2.0,,,9,,
Leicestershire,E10000018,Upper tier local authority,2020-03-11,4.0,,,11,,
Lancashire,E10000017,Upper tier local authority,2020-03-11,2.0,,,7,,
Kent,E10000016,Upper tier local authority,2020-03-11,3.0,,,16,,
Hertfordshire,E10000015,Upper tier local authority,2020-03-11,6.0,,,32,,
Hampshire,E10000014,Upper tier local authority,2020-03-11,9.0,,,28,,
Gloucestershire,E10000013,Upper tier local authority,2020-03-11,2.0,,,7,,
Essex,E10000012,Upper tier local authority,2020-03-11,3.0,,,11,,
East Sussex,E10000011,Upper tier local authority,2020-03-11,3.0,,,3,,
Devon,E10000008,Upper tier local authority,2020-03-11,1.0,,,22,,
Derbyshire,E10000007,Upper tier local authority,2020-03-11,6.0,,,19,,
Cumbria,E10000006,Upper tier local authority,2020-03-11,3.0,,,12,,
Cambridgeshire,E10000003,Upper tier local authority,2020-03-11,1.0,,,6,,
Buckinghamshire,E10000002,Upper tier local authority,2020-03-11,4.0,,,18,,
Westminster,E09000033,Upper tier local authority,2020-03-11,14.0,,,38,,
Wandsworth,E09000032,Upper tier local authority,2020-03-11,10.0,,,26,,
Waltham Forest,E09000031,Upper tier local authority,2020-03-11,2.0,,,5,,
Tower Hamlets,E09000030,Upper tier local authority,2020-03-11,1.0,,,11,,
Southwark,E09000028,Upper tier local authority,2020-03-11,11.0,,,35,,
Richmond upon Thames,E09000027,Upper tier local authority,2020-03-11,1.0,,,3,,
Newham,E09000025,Upper tier local authority,2020-03-11,3.0,,,5,,
Merton,E09000024,Upper tier local authority,2020-03-11,7.0,,,17,,
Lewisham,E09000023,Upper tier local authority,2020-03-11,5.0,,,9,,
Lambeth,E09000022,Upper tier local authority,2020-03-11,14.0,,,29,,
Kingston upon Thames,E09000021,Upper tier local authority,2020-03-11,1.0,,,3,,
Kensington and Chelsea,E09000020,Upper tier local authority,2020-03-11,10.0,,,43,,
Islington,E09000019,Upper tier local authority,2020-03-11,2.0,,,6,,
Hounslow,E09000018,Upper tier local authority,2020-03-11,6.0,,,12,,
Hillingdon,E09000017,Upper tier local authority,2020-03-11,2.0,,,10,,
Havering,E09000016,Upper tier local authority,2020-03-11,2.0,,,5,,
Harrow,E09000015,Upper tier local authority,2020-03-11,5.0,,,12,,
Haringey,E09000014,Upper tier local authority,2020-03-11,6.0,,,12,,
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-03-11,11.0,,,20,,
Hackney,E09000012,Upper tier local authority,2020-03-11,8.0,,,14,,
Greenwich,E09000011,Upper tier local authority,2020-03-11,4.0,,,8,,
Enfield,E09000010,Upper tier local authority,2020-03-11,2.0,,,11,,
Ealing,E09000009,Upper tier local authority,2020-03-11,10.0,,,23,,
Croydon,E09000008,Upper tier local authority,2020-03-11,5.0,,,7,,
Camden,E09000007,Upper tier local authority,2020-03-11,10.0,,,20,,
Bromley,E09000006,Upper tier local authority,2020-03-11,5.0,,,10,,
Brent,E09000005,Upper tier local authority,2020-03-11,10.0,,,20,,
Bexley,E09000004,Upper tier local authority,2020-03-11,4.0,,,8,,
Barnet,E09000003,Upper tier local authority,2020-03-11,11.0,,,27,,
Barking and Dagenham,E09000002,Upper tier local authority,2020-03-11,1.0,,,4,,
Wakefield,E08000036,Upper tier local authority,2020-03-11,1.0,,,1,,
Leeds,E08000035,Upper tier local authority,2020-03-11,3.0,,,11,,
Kirklees,E08000034,Upper tier local authority,2020-03-11,1.0,,,3,,
Calderdale,E08000033,Upper tier local authority,2020-03-11,2.0,,,3,,
Wolverhampton,E08000031,Upper tier local authority,2020-03-11,5.0,,,13,,
Walsall,E08000030,Upper tier local authority,2020-03-11,5.0,,,7,,
Solihull,E08000029,Upper tier local authority,2020-03-11,1.0,,,1,,
Sandwell,E08000028,Upper tier local authority,2020-03-11,2.0,,,2,,
Coventry,E08000026,Upper tier local authority,2020-03-11,2.0,,,5,,
Birmingham,E08000025,Upper tier local authority,2020-03-11,6.0,,,15,,
Barnsley,E08000016,Upper tier local authority,2020-03-11,1.0,,,4,,
Wirral,E08000015,Upper tier local authority,2020-03-11,1.0,,,4,,
St. Helens,E08000013,Upper tier local authority,2020-03-11,1.0,,,1,,
Tameside,E08000008,Upper tier local authority,2020-03-11,1.0,,,3,,
Stockport,E08000007,Upper tier local authority,2020-03-11,2.0,,,5,,
Rochdale,E08000005,Upper tier local authority,2020-03-11,1.0,,,3,,
Manchester,E08000003,Upper tier local authority,2020-03-11,1.0,,,8,,
Bolton,E08000001,Upper tier local authority,2020-03-11,2.0,,,5,,
Dorset,E06000059,Upper tier local authority,2020-03-11,1.0,,,2,,
Central Bedfordshire,E06000056,Upper tier local authority,2020-03-11,1.0,,,3,,
Wiltshire,E06000054,Upper tier local authority,2020-03-11,3.0,,,8,,
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-03-11,1.0,,,8,,
Shropshire,E06000051,Upper tier local authority,2020-03-11,7.0,,,12,,
Cheshire West and Chester,E06000050,Upper tier local authority,2020-03-11,2.0,,,5,,
Cheshire East,E06000049,Upper tier local authority,2020-03-11,1.0,,,2,,
Wokingham,E06000041,Upper tier local authority,2020-03-11,3.0,,,8,,
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-03-11,3.0,,,7,,
Slough,E06000039,Upper tier local authority,2020-03-11,5.0,,,10,,
Medway,E06000035,Upper tier local authority,2020-03-11,4.0,,,7,,
Thurrock,E06000034,Upper tier local authority,2020-03-11,1.0,,,2,,
South Gloucestershire,E06000025,Upper tier local authority,2020-03-11,3.0,,,6,,
North Somerset,E06000024,Upper tier local authority,2020-03-11,5.0,,,6,,
Bath and North East Somerset,E06000022,Upper tier local authority,2020-03-11,1.0,,,1,,
Telford and Wrekin,E06000020,Upper tier local authority,2020-03-11,5.0,,,6,,
Leicester,E06000016,Upper tier local authority,2020-03-11,1.0,,,1,,
Derby,E06000015,Upper tier local authority,2020-03-11,2.0,,,5,,
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-03-11,2.0,,,4,,
Stockton-on-Tees,E06000004,Upper tier local authority,2020-03-11,1.0,,,4,,
England,E92000001,Nation,2020-03-10,225.0,225.0,0.0,789,789.0,0.0
South West,E12000009,Region,2020-03-10,10.0,,,64,,
South East,E12000008,Region,2020-03-10,34.0,,,123,,
London,E12000007,Region,2020-03-10,91.0,,,278,,
East of England,E12000006,Region,2020-03-10,16.0,,,50,,
West Midlands,E12000005,Region,2020-03-10,19.0,,,56,,
East Midlands,E12000004,Region,2020-03-10,12.0,,,54,,
Yorkshire and The Humber,E12000003,Region,2020-03-10,18.0,,,53,,
North West,E12000002,Region,2020-03-10,15.0,,,69,,
North East,E12000001,Region,2020-03-10,4.0,,,14,,
Worcestershire,E10000034,Upper tier local authority,2020-03-10,3.0,,,6,,
Warwickshire,E10000031,Upper tier local authority,2020-03-10,3.0,,,11,,
Surrey,E10000030,Upper tier local authority,2020-03-10,5.0,,,16,,
Suffolk,E10000029,Upper tier local authority,2020-03-10,2.0,,,3,,
Staffordshire,E10000028,Upper tier local authority,2020-03-10,1.0,,,6,,
Somerset,E10000027,Upper tier local authority,2020-03-10,2.0,,,3,,
Oxfordshire,E10000025,Upper tier local authority,2020-03-10,6.0,,,18,,
Nottinghamshire,E10000024,Upper tier local authority,2020-03-10,1.0,,,9,,
North Yorkshire,E10000023,Upper tier local authority,2020-03-10,2.0,,,5,,
Norfolk,E10000020,Upper tier local authority,2020-03-10,1.0,,,1,,
Lincolnshire,E10000019,Upper tier local authority,2020-03-10,4.0,,,7,,
Kent,E10000016,Upper tier local authority,2020-03-10,4.0,,,13,,
Hertfordshire,E10000015,Upper tier local authority,2020-03-10,5.0,,,26,,
Hampshire,E10000014,Upper tier local authority,2020-03-10,2.0,,,19,,
Essex,E10000012,Upper tier local authority,2020-03-10,2.0,,,8,,
Devon,E10000008,Upper tier local authority,2020-03-10,1.0,,,21,,
Derbyshire,E10000007,Upper tier local authority,2020-03-10,2.0,,,13,,
Cambridgeshire,E10000003,Upper tier local authority,2020-03-10,3.0,,,5,,
Buckinghamshire,E10000002,Upper tier local authority,2020-03-10,7.0,,,14,,
Westminster,E09000033,Upper tier local authority,2020-03-10,6.0,,,24,,
Wandsworth,E09000032,Upper tier local authority,2020-03-10,9.0,,,16,,
Tower Hamlets,E09000030,Upper tier local authority,2020-03-10,2.0,,,10,,
Sutton,E09000029,Upper tier local authority,2020-03-10,2.0,,,6,,
Southwark,E09000028,Upper tier local authority,2020-03-10,6.0,,,24,,
Newham,E09000025,Upper tier local authority,2020-03-10,1.0,,,2,,
Merton,E09000024,Upper tier local authority,2020-03-10,6.0,,,10,,
Lewisham,E09000023,Upper tier local authority,2020-03-10,1.0,,,4,,
Lambeth,E09000022,Upper tier local authority,2020-03-10,8.0,,,15,,
Kensington and Chelsea,E09000020,Upper tier local authority,2020-03-10,10.0,,,33,,
Islington,E09000019,Upper tier local authority,2020-03-10,2.0,,,4,,
Hounslow,E09000018,Upper tier local authority,2020-03-10,2.0,,,6,,
Hillingdon,E09000017,Upper tier local authority,2020-03-10,2.0,,,8,,
Harrow,E09000015,Upper tier local authority,2020-03-10,1.0,,,7,,
Haringey,E09000014,Upper tier local authority,2020-03-10,3.0,,,6,,
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-03-10,3.0,,,9,,
Hackney,E09000012,Upper tier local authority,2020-03-10,1.0,,,6,,
Greenwich,E09000011,Upper tier local authority,2020-03-10,3.0,,,4,,
Enfield,E09000010,Upper tier local authority,2020-03-10,5.0,,,9,,
Ealing,E09000009,Upper tier local authority,2020-03-10,5.0,,,13,,
Camden,E09000007,Upper tier local authority,2020-03-10,2.0,,,10,,
Bromley,E09000006,Upper tier local authority,2020-03-10,2.0,,,5,,
Brent,E09000005,Upper tier local authority,2020-03-10,4.0,,,10,,
Bexley,E09000004,Upper tier local authority,2020-03-10,2.0,,,4,,
Barnet,E09000003,Upper tier local authority,2020-03-10,3.0,,,16,,
Kirklees,E08000034,Upper tier local authority,2020-03-10,1.0,,,2,,
Calderdale,E08000033,Upper tier local authority,2020-03-10,1.0,,,1,,
Bradford,E08000032,Upper tier local authority,2020-03-10,2.0,,,3,,
Wolverhampton,E08000031,Upper tier local authority,2020-03-10,3.0,,,8,,
Walsall,E08000030,Upper tier local authority,2020-03-10,1.0,,,2,,
Dudley,E08000027,Upper tier local authority,2020-03-10,1.0,,,4,,
Birmingham,E08000025,Upper tier local authority,2020-03-10,4.0,,,9,,
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-03-10,1.0,,,5,,
Sheffield,E08000019,Upper tier local authority,2020-03-10,6.0,,,18,,
Rotherham,E08000018,Upper tier local authority,2020-03-10,1.0,,,4,,
Doncaster,E08000017,Upper tier local authority,2020-03-10,2.0,,,2,,
Liverpool,E08000012,Upper tier local authority,2020-03-10,1.0,,,6,,
Trafford,E08000009,Upper tier local authority,2020-03-10,3.0,,,7,,
Tameside,E08000008,Upper tier local authority,2020-03-10,1.0,,,2,,
Stockport,E08000007,Upper tier local authority,2020-03-10,1.0,,,3,,
Salford,E08000006,Upper tier local authority,2020-03-10,1.0,,,1,,
Rochdale,E08000005,Upper tier local authority,2020-03-10,1.0,,,2,,
Oldham,E08000004,Upper tier local authority,2020-03-10,2.0,,,6,,
Manchester,E08000003,Upper tier local authority,2020-03-10,1.0,,,7,,
Dorset,E06000059,Upper tier local authority,2020-03-10,1.0,,,1,,
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-03-10,2.0,,,5,,
Central Bedfordshire,E06000056,Upper tier local authority,2020-03-10,2.0,,,2,,
Wiltshire,E06000054,Upper tier local authority,2020-03-10,1.0,,,5,,
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-03-10,1.0,,,7,,
Shropshire,E06000051,Upper tier local authority,2020-03-10,2.0,,,5,,
Cheshire West and Chester,E06000050,Upper tier local authority,2020-03-10,2.0,,,3,,
Cheshire East,E06000049,Upper tier local authority,2020-03-10,1.0,,,1,,
Isle of Wight,E06000046,Upper tier local authority,2020-03-10,1.0,,,2,,
Southampton,E06000045,Upper tier local authority,2020-03-10,2.0,,,3,,
Brighton and Hove,E06000043,Upper tier local authority,2020-03-10,2.0,,,6,,
Wokingham,E06000041,Upper tier local authority,2020-03-10,2.0,,,5,,
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-03-10,2.0,,,4,,
Reading,E06000038,Upper tier local authority,2020-03-10,1.0,,,2,,
Thurrock,E06000034,Upper tier local authority,2020-03-10,1.0,,,1,,
Plymouth,E06000026,Upper tier local authority,2020-03-10,1.0,,,1,,
"Bristol, City of",E06000023,Upper tier local authority,2020-03-10,1.0,,,4,,
Telford and Wrekin,E06000020,Upper tier local authority,2020-03-10,1.0,,,1,,
Nottingham,E06000018,Upper tier local authority,2020-03-10,3.0,,,7,,
Derby,E06000015,Upper tier local authority,2020-03-10,2.0,,,3,,
York,E06000014,Upper tier local authority,2020-03-10,1.0,,,3,,
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-03-10,2.0,,,2,,
Blackpool,E06000009,Upper tier local authority,2020-03-10,1.0,,,1,,
Stockton-on-Tees,E06000004,Upper tier local authority,2020-03-10,2.0,,,3,,
Redcar and Cleveland,E06000003,Upper tier local authority,2020-03-10,1.0,,,1,,
England,E92000001,Nation,2020-03-09,125.0,125.0,0.0,564,564.0,0.0
South West,E12000009,Region,2020-03-09,5.0,,,54,,
South East,E12000008,Region,2020-03-09,24.0,,,89,,
London,E12000007,Region,2020-03-09,54.0,,,187,,
East of England,E12000006,Region,2020-03-09,4.0,,,34,,
West Midlands,E12000005,Region,2020-03-09,8.0,,,37,,
East Midlands,E12000004,Region,2020-03-09,10.0,,,42,,
Yorkshire and The Humber,E12000003,Region,2020-03-09,7.0,,,35,,
North West,E12000002,Region,2020-03-09,7.0,,,54,,
North East,E12000001,Region,2020-03-09,3.0,,,10,,
Worcestershire,E10000034,Upper tier local authority,2020-03-09,2.0,,,3,,
West Sussex,E10000032,Upper tier local authority,2020-03-09,2.0,,,5,,
Warwickshire,E10000031,Upper tier local authority,2020-03-09,1.0,,,8,,
Surrey,E10000030,Upper tier local authority,2020-03-09,3.0,,,11,,
Staffordshire,E10000028,Upper tier local authority,2020-03-09,1.0,,,5,,
Oxfordshire,E10000025,Upper tier local authority,2020-03-09,3.0,,,12,,
North Yorkshire,E10000023,Upper tier local authority,2020-03-09,1.0,,,3,,
Northamptonshire,E10000021,Upper tier local authority,2020-03-09,2.0,,,8,,
Lincolnshire,E10000019,Upper tier local authority,2020-03-09,1.0,,,3,,
Leicestershire,E10000018,Upper tier local authority,2020-03-09,3.0,,,7,,
Lancashire,E10000017,Upper tier local authority,2020-03-09,1.0,,,5,,
Kent,E10000016,Upper tier local authority,2020-03-09,2.0,,,9,,
Hertfordshire,E10000015,Upper tier local authority,2020-03-09,2.0,,,21,,
Hampshire,E10000014,Upper tier local authority,2020-03-09,7.0,,,17,,
Gloucestershire,E10000013,Upper tier local authority,2020-03-09,1.0,,,5,,
Essex,E10000012,Upper tier local authority,2020-03-09,1.0,,,6,,
Derbyshire,E10000007,Upper tier local authority,2020-03-09,3.0,,,11,,
Cumbria,E10000006,Upper tier local authority,2020-03-09,1.0,,,9,,
Buckinghamshire,E10000002,Upper tier local authority,2020-03-09,2.0,,,7,,
Westminster,E09000033,Upper tier local authority,2020-03-09,6.0,,,18,,
Wandsworth,E09000032,Upper tier local authority,2020-03-09,2.0,,,7,,
Waltham Forest,E09000031,Upper tier local authority,2020-03-09,1.0,,,3,,
Tower Hamlets,E09000030,Upper tier local authority,2020-03-09,2.0,,,8,,
Sutton,E09000029,Upper tier local authority,2020-03-09,1.0,,,4,,
Southwark,E09000028,Upper tier local authority,2020-03-09,7.0,,,18,,
Newham,E09000025,Upper tier local authority,2020-03-09,1.0,,,1,,
Merton,E09000024,Upper tier local authority,2020-03-09,1.0,,,4,,
Lambeth,E09000022,Upper tier local authority,2020-03-09,2.0,,,7,,
Kensington and Chelsea,E09000020,Upper tier local authority,2020-03-09,4.0,,,23,,
Havering,E09000016,Upper tier local authority,2020-03-09,1.0,,,3,,
Harrow,E09000015,Upper tier local authority,2020-03-09,5.0,,,6,,
Haringey,E09000014,Upper tier local authority,2020-03-09,2.0,,,3,,
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-03-09,3.0,,,6,,
Hackney,E09000012,Upper tier local authority,2020-03-09,2.0,,,5,,
Enfield,E09000010,Upper tier local authority,2020-03-09,1.0,,,4,,
Croydon,E09000008,Upper tier local authority,2020-03-09,1.0,,,2,,
Camden,E09000007,Upper tier local authority,2020-03-09,2.0,,,8,,
Bromley,E09000006,Upper tier local authority,2020-03-09,1.0,,,3,,
Brent,E09000005,Upper tier local authority,2020-03-09,3.0,,,6,,
Bexley,E09000004,Upper tier local authority,2020-03-09,2.0,,,2,,
Barnet,E09000003,Upper tier local authority,2020-03-09,3.0,,,13,,
Barking and Dagenham,E09000002,Upper tier local authority,2020-03-09,1.0,,,3,,
Leeds,E08000035,Upper tier local authority,2020-03-09,3.0,,,8,,
Kirklees,E08000034,Upper tier local authority,2020-03-09,1.0,,,1,,
Dudley,E08000027,Upper tier local authority,2020-03-09,2.0,,,3,,
Birmingham,E08000025,Upper tier local authority,2020-03-09,1.0,,,5,,
North Tyneside,E08000022,Upper tier local authority,2020-03-09,1.0,,,2,,
Rotherham,E08000018,Upper tier local authority,2020-03-09,2.0,,,3,,
Sefton,E08000014,Upper tier local authority,2020-03-09,1.0,,,1,,
Rochdale,E08000005,Upper tier local authority,2020-03-09,1.0,,,1,,
Manchester,E08000003,Upper tier local authority,2020-03-09,2.0,,,6,,
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-03-09,1.0,,,6,,
Shropshire,E06000051,Upper tier local authority,2020-03-09,1.0,,,3,,
County Durham,E06000047,Upper tier local authority,2020-03-09,1.0,,,1,,
Portsmouth,E06000044,Upper tier local authority,2020-03-09,1.0,,,1,,
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-03-09,1.0,,,2,,
Slough,E06000039,Upper tier local authority,2020-03-09,1.0,,,5,,
Bracknell Forest,E06000036,Upper tier local authority,2020-03-09,2.0,,,3,,
Southend-on-Sea,E06000033,Upper tier local authority,2020-03-09,1.0,,,2,,
South Gloucestershire,E06000025,Upper tier local authority,2020-03-09,2.0,,,3,,
North Somerset,E06000024,Upper tier local authority,2020-03-09,1.0,,,1,,
Nottingham,E06000018,Upper tier local authority,2020-03-09,1.0,,,4,,
Warrington,E06000007,Upper tier local authority,2020-03-09,1.0,,,1,,
Stockton-on-Tees,E06000004,Upper tier local authority,2020-03-09,1.0,,,1,,
England,E92000001,Nation,2020-03-08,50.0,50.0,0.0,439,439.0,0.0
South West,E12000009,Region,2020-03-08,3.0,,,49,,
South East,E12000008,Region,2020-03-08,10.0,,,65,,
London,E12000007,Region,2020-03-08,22.0,,,133,,
East of England,E12000006,Region,2020-03-08,2.0,,,30,,
West Midlands,E12000005,Region,2020-03-08,4.0,,,29,,
East Midlands,E12000004,Region,2020-03-08,1.0,,,32,,
Yorkshire and The Humber,E12000003,Region,2020-03-08,3.0,,,28,,
North West,E12000002,Region,2020-03-08,5.0,,,47,,
Surrey,E10000030,Upper tier local authority,2020-03-08,2.0,,,8,,
Oxfordshire,E10000025,Upper tier local authority,2020-03-08,1.0,,,9,,
Kent,E10000016,Upper tier local authority,2020-03-08,1.0,,,7,,
Hertfordshire,E10000015,Upper tier local authority,2020-03-08,2.0,,,19,,
Hampshire,E10000014,Upper tier local authority,2020-03-08,1.0,,,10,,
Gloucestershire,E10000013,Upper tier local authority,2020-03-08,1.0,,,4,,
Devon,E10000008,Upper tier local authority,2020-03-08,1.0,,,20,,
Derbyshire,E10000007,Upper tier local authority,2020-03-08,1.0,,,8,,
Cumbria,E10000006,Upper tier local authority,2020-03-08,3.0,,,8,,
Buckinghamshire,E10000002,Upper tier local authority,2020-03-08,1.0,,,5,,
Westminster,E09000033,Upper tier local authority,2020-03-08,1.0,,,12,,
Wandsworth,E09000032,Upper tier local authority,2020-03-08,2.0,,,5,,
Tower Hamlets,E09000030,Upper tier local authority,2020-03-08,1.0,,,6,,
Southwark,E09000028,Upper tier local authority,2020-03-08,2.0,,,11,,
Kingston upon Thames,E09000021,Upper tier local authority,2020-03-08,1.0,,,2,,
Kensington and Chelsea,E09000020,Upper tier local authority,2020-03-08,2.0,,,19,,
Islington,E09000019,Upper tier local authority,2020-03-08,1.0,,,2,,
Hillingdon,E09000017,Upper tier local authority,2020-03-08,2.0,,,6,,
Haringey,E09000014,Upper tier local authority,2020-03-08,1.0,,,1,,
